"text","label"
"If something is mosur, then it is dato. Anything that is kaci is also bezuri. It is given that Zamim is zikocu. All things that are citubagep are also vecumepo. Kufide is reri. Every vecumepo thing is momacav. Every lebotil thing is zumivo. Every bezuri thing is redasalo. Every vikacesa thing is kogut. Every depipasu thing is kaci. Anything that is reri is also kamobefif. Every bamodo thing is sisedugem. It is given that Kafasa is minozuna. It is given that Feroz is laco. Every momacav thing is depipasu. Zeza is known to be canaceg. If something is kamobefif, then it is mosur. If something is zumivo, then it is tutucozez. Anything that is dato is also citubagep. Anything that is redasalo is also lebotil. Question: based on the above, is Kufide tutucozez?","13"
"If something is kacad, then it is fegigu. Every degik thing is zidul. Every depipasu thing is veka. Every veka thing is degik. Lacevep is known to be gerisol. All things that are ditoru are also kacad. It is given that Tumak is curosepuk. Reboro is known to be mocanotin. Cinisa is known to be fafa. Every lunim thing is mukagepo. If something is kalozuc, then it is depipasu. Every fafa thing is ditoru. If something is fegigu, then it is kalozuc. If something is kavakoded, then it is dededebum. Question: is Cinisa zidul?","8"
"Anything that is bocadoguz is also bolobozi. Anything that is kufud is also decukep. All things that are binat are also gozipib. If something is gozipib, then it is niceluc. If something is tikuk, then it is midop. All things that are midop are also fukesot. Anything that is fukesot is also fapite. Every tupur thing is loburu. If something is fapite, then it is tupur. It is given that Muri is binat. Anything that is kavakoded is also tikuk. Every covid thing is rose. Nomut is citubagep. Vekup is known to be vigub. All things that are loburu are also bocadoguz. All things that are zumivo are also ginunike. If something is niceluc, then it is covid. Anything that is rose is also kavakoded. It is given that Reboro is marato. Tunuc is known to be vopi. Question: is Muri bolobozi?","13"
"Bovulac is vopi. All things that are saretila are also surifecuk. Every rokudeg thing is fusazor. If something is surifecuk, then it is rokudeg. All things that are bisar are also citubagep. It is given that Biced is vuvecifeb. Every bamodo thing is saretila. Every lovopufa thing is fegigu. Tunuc is cedozazo. Every vopi thing is rekamabef. Every fusazor thing is kabami. If something is bubekan, then it is misufanov. If something is minozuna, then it is fezomi. All things that are kogut are also kalozuc. Semuzo is kacad. Every kabami thing is minozuna. Anything that is rekamabef is also bamodo. All things that are depipasu are also mivicom. Every fezomi thing is depipasu. Question: based on the above, is Bovulac mivicom?","11"
"It is given that Vekup is renuzebi. All things that are bagonusos are also nesitonur. It is given that Cinisa is vonivaz. Every tiki thing is gaku. Every binobogo thing is nenalulik. Kafasa is known to be gota. Every renuzebi thing is siretuniv. If something is nenalulik, then it is vuvecifeb. All things that are vuvecifeb are also gebapal. It is given that Gasa is madaga. Every gaku thing is binobogo. Every pavuro thing is ditoru. Nomut is known to be cetetoped. If something is segu, then it is tiki. All things that are siretuniv are also segu. Question: based on the above, is Vekup gebapal?","8"
"If something is gevu, then it is dozodolem. It is given that Fape is dezo. Mipenet is vikacesa. Every fafa thing is zulimano. Every lepituk thing is bomot. Every rosapokus thing is volasopok. Anything that is dozodolem is also fafa. Kufide is known to be gevu. Question: based on the above, is Kufide zulimano?","3"
"Anything that is bimo is also konegaf. All things that are kiriko are also lepituk. All things that are lutap are also vaki. Kafasa is known to be zumivo. Zamim is known to be cedozazo. Anything that is bolobozi is also kubolalik. Every redasalo thing is nece. Every sisedugem thing is zudimaf. Anything that is zumivo is also redasalo. If something is nece, then it is dato. Anything that is kebeviz is also nidekapa. Anything that is mosam is also cumeso. If something is dato, then it is volasopok. Every konegaf thing is kebeviz. It is given that Mucili is dezo. If something is kufud, then it is bolobozi. If something is saretila, then it is citubagep. If something is volasopok, then it is bimo. Anything that is nidekapa is also mosam. All things that are cumeso are also kufud. Question: is Kafasa kubolalik?","13"
"Anything that is tevatur is also kalozuc. If something is zobibapa, then it is tevatur. All things that are lebepameb are also selakegu. Anything that is fukesot is also rose. Bucofis is known to be fusazor. Cecikon is debi. Anything that is selakegu is also veka. All things that are gevu are also fukesot. Every fegigu thing is citubagep. Every veka thing is gevu. Cosa is renuzebi. All things that are rose are also zobibapa. Every nenalulik thing is bagonusos. It is given that Tunuc is lebepameb. Question: is Tunuc kalozuc?","8"
"If something is cumeso, then it is tilafas. All things that are volasopok are also fapite. All things that are dizemubun are also kivepat. If something is kivepat, then it is cumeso. Bare is known to be kiriko. All things that are debi are also vabafi. If something is macotep, then it is covid. If something is tilafas, then it is volasopok. Every fapite thing is ficava. Kafasa is rekamabef. Vugute is dizemubun. Question: based on the above, is Vugute ficava?","6"
"All things that are degik are also pude. Vebo is vuvecifeb. Lacevep is known to be segu. All things that are tasubuso are also fafa. Vudeta is known to be kogut. Tobinot is minozuna. All things that are nuki are also marato. All things that are minozuna are also tasubuso. Every fusazor thing is toku. Question: is Tobinot fafa?","2"
"Every siretuniv thing is misufanov. Every tacafeb thing is cetetoped. Biced is known to be veka. Anything that is cetetoped is also nuged. Every sobamaki thing is kavakoded. It is given that Fisafut is zapekam. All things that are nutota are also vecumepo. If something is kivepat, then it is tekut. If something is tekut, then it is marato. All things that are nide are also tacafeb. Every kavakoded thing is kivepat. Every marato thing is nide. Zeza is sobamaki. If something is vuca, then it is tilafas. Question: is Zeza nuged?","8"
"If something is bepege, then it is sugezoti. If something is lutap, then it is dato. Anything that is sobamaki is also niceluc. Mipenet is known to be kavakoded. All things that are sugezoti are also picozol. Every picozol thing is fusazor. Lacevep is pozegapi. Reboro is lutap. All things that are covid are also bepege. All things that are dato are also covid. If something is madaga, then it is nuki. Question: is Reboro fusazor?","6"
"Every mivebi thing is bizako. Every lebotil thing is degik. If something is kebeviz, then it is nogaz. If something is tiki, then it is ginunike. Every nesitonur thing is bamodo. If something is secovo, then it is tekut. If something is saretila, then it is lidu. Zeza is known to be ligoca. Every macotep thing is badir. All things that are citubagep are also dezo. Anything that is vigub is also saretila. All things that are pogim are also bubekan. All things that are lidu are also dizemubun. Vugute is known to be rupotogil. Every degik thing is pavuro. Sovabuk is known to be lebotil. Anything that is tezod is also talopi. If something is ginunike, then it is pogim. Anything that is dizemubun is also tiki. If something is bubekan, then it is macotep. If something is dezo, then it is vigub. All things that are bamodo are also citubagep. All things that are pavuro are also nesitonur. Question: based on the above, is Sovabuk badir?","16"
"Every tupur thing is talopi. Anything that is zumivo is also fukesot. All things that are bubekan are also rokudeg. It is given that Vebo is cedozazo. Sakanit is known to be sugezoti. Anything that is gevu is also tupur. It is given that Zamim is misufanov. Anything that is zikocu is also ruvid. Anything that is cedozazo is also zikocu. All things that are ruvid are also gevu. Mucili is madaga. Every nuged thing is ditoru. Question: based on the above, is Vebo talopi?","5"
"Every gukane thing is cumeso. If something is cumeso, then it is kebeviz. If something is tiki, then it is gukane. If something is loburu, then it is rosapokus. Every gerisol thing is tezod. Anything that is tezod is also madaga. Vekup is sudav. All things that are degik are also rekamabef. If something is ginunike, then it is pogim. Anything that is vigub is also degik. Every macotep thing is niceluc. It is given that Bare is lemul. If something is rosapokus, then it is siretuniv. Every pogim thing is gerisol. If something is rupotogil, then it is tiki. All things that are tikuk are also mosam. If something is kebeviz, then it is vigub. All things that are capopi are also bacopi. It is given that Feroz is loburu. All things that are siretuniv are also ginunike. If something is bikeze, then it is rupotogil. Anything that is madaga is also bikeze. Question: is Feroz rekamabef?","16"
"All things that are loburu are also mivebi. Tunuc is zikocu. Every zapekam thing is rubi. It is given that Mipenet is bizako. All things that are vonivaz are also gerisol. If something is midop, then it is vigub. If something is tiki, then it is vuvecifeb. Anything that is ficava is also cetetoped. It is given that Cinisa is talopi. It is given that Pizu is rokudeg. If something is dededebum, then it is niceluc. Anything that is bezuri is also midop. If something is vigub, then it is ficava. Anything that is bizako is also loburu. Every cetetoped thing is depipasu. Every depipasu thing is tiki. Every mivebi thing is bezuri. Every kivepat thing is vikacesa. Question: based on the above, is Mipenet vuvecifeb?","10"
"Vekup is known to be tasubuso. Every tecolib thing is citubagep. If something is secovo, then it is lepituk. Anything that is tasubuso is also tecolib. All things that are zofop are also bizako. If something is fope, then it is zofop. Every gevu thing is binobogo. If something is lemul, then it is fope. All things that are lepituk are also toke. Every citubagep thing is lemul. If something is tupur, then it is kiriko. Every covivi thing is putiri. Every gupeloco thing is zivibudi. Every bizako thing is pomisog. It is given that Vugute is depipasu. Dame is known to be zidul. If something is debi, then it is secovo. Fape is ginunike. It is given that Zano is kolole. Every toke thing is tanebomi. All things that are pomisog are also debi. Question: is Vekup tanebomi?","12"
"Sakanit is known to be sisedugem. Tobinot is known to be nogaz. If something is fegigu, then it is vonivaz. All things that are ligoca are also bizako. All things that are pavuro are also fezomi. Every fezomi thing is lemul. Every mukagepo thing is bomot. Pimat is known to be dozodolem. Anything that is vonivaz is also bora. Every reri thing is pavuro. Nomut is known to be tekut. Sovabuk is known to be segu. If something is korer, then it is kebeviz. If something is nogaz, then it is reri. Anything that is cumeso is also madaga. All things that are covivi are also cetetoped. All things that are zozetonep are also cumeso. Anything that is lebotil is also tacafeb. All things that are bora are also kaci. If something is cetetoped, then it is zozetonep. All things that are madaga are also lebotil. Every kaci thing is covivi. Every lemul thing is fegigu. Every bisar thing is gila. Question: based on the above, is Tobinot tacafeb?","15"
"Mipenet is zumivo. All things that are vikacesa are also nide. Anything that is talopi is also minozuna. If something is gota, then it is talopi. Every nuged thing is kamobefif. Lakab is pecek. If something is vecumepo, then it is debi. Tunuc is secovo. All things that are pecek are also gota. Every bomot thing is marato. Question: based on the above, is Lakab minozuna?","3"
"It is given that Mucili is bamodo. It is given that Pimat is mocanotin. Kafasa is fiza. Anything that is tevatur is also badir. Anything that is bezuri is also tilafas. Anything that is fiza is also vuca. If something is dicurifo, then it is ginunike. If something is kufud, then it is lemul. If something is vuca, then it is kufud. Anything that is toke is also gozipib. Question: based on the above, is Kafasa lemul?","3"
"It is given that Zeza is vabafi. Every pomisog thing is toberes. Anything that is zobibapa is also gupeloco. If something is ginunike, then it is kalozuc. Kafasa is fafa. Anything that is bizako is also sudav. All things that are mapanukob are also nogaz. Every zozetonep thing is nero. Anything that is gupeloco is also bizako. It is given that Bovulac is gebapal. It is given that Dame is nesitonur. Tunuc is zobibapa. Question: based on the above, is Tunuc sudav?","3"
"Every konegaf thing is pavuro. Anything that is lebotil is also mivicom. Pizu is segu. If something is rekamabef, then it is lemul. Anything that is lemul is also citubagep. All things that are bolobozi are also laguzi. If something is laguzi, then it is tutucozez. If something is degik, then it is bolobozi. Biced is fezomi. If something is citubagep, then it is degik. Every mivicom thing is rekamabef. It is given that Tumak is ruvid. Cinisa is mapanukob. Feroz is lebotil. Anything that is bizako is also vecumepo. Question: is Feroz tutucozez?","8"
"Dame is known to be kufud. Every depipasu thing is mocanotin. If something is fiza, then it is tobefofe. Zano is known to be depipasu. It is given that Vugute is bopobet. If something is kavakoded, then it is pomisog. Question: based on the above, is Zano mocanotin?","1"
"All things that are lidu are also bomot. All things that are depipasu are also tikuk. All things that are dere are also lidu. Mucili is known to be fafa. All things that are bomot are also konegaf. If something is tikuk, then it is luzemekuz. If something is luzemekuz, then it is tuvacug. Kugipug is binat. All things that are tuvacug are also dere. If something is kacad, then it is lovopufa. Cecikon is dicurifo. Every misufanov thing is decukep. Anything that is konegaf is also cetetoped. It is given that Nomut is zudimaf. Zeza is depipasu. Question: is Zeza cetetoped?","8"
"Mucili is known to be kivepat. All things that are tasubuso are also decukep. Every fezomi thing is covivi. Bucofis is known to be luzemekuz. If something is gevu, then it is kufud. If something is cumeso, then it is fapite. All things that are fapite are also kidafig. Tunuc is known to be cumeso. Every rekamabef thing is mosam. Question: based on the above, is Tunuc kidafig?","2"
"If something is vonivaz, then it is laguzi. It is given that Tumak is gorepeli. All things that are loburu are also decukep. Anything that is rose is also nogaz. All things that are rupefatu are also vonivaz. Kugipug is known to be rubi. Tobinot is known to be rupefatu. Question: is Tobinot laguzi?","2"
