"text","label"
"Vugute is cedozazo. Tunuc is known to be siretuniv. Anything that is gupeloco is also curosepuk. Mucili is lacoricur. Anything that is depipasu is also toberes. All things that are toberes are also tilafas. Zeza is zivibudi. Every zuridu thing is selakegu. All things that are nutota are also renuzebi. If something is macotep, then it is gukane. Anything that is gukane is also depipasu. It is given that Zamim is zikocu. Anything that is tilafas is also gupeloco. If something is selakegu, then it is rekamabef. If something is curosepuk, then it is zuridu. All things that are sisedugem are also niceluc. Every nidekapa thing is pavuro. All things that are siretuniv are also macotep. Question: is Tunuc rekamabef?","10"
"Every tanebomi thing is fafa. Tobinot is depipasu. If something is veka, then it is niceluc. Vudeta is mivebi. If something is niceluc, then it is fapite. Tofu is known to be tanebomi. It is given that Kufide is dato. Anything that is fafa is also veka. All things that are kogut are also vabafi. Anything that is kiriko is also nenalulik. Question: is Tofu fapite?","4"
"Every pomisog thing is kebeviz. Anything that is kebeviz is also covid. Every tilafas thing is nero. Bare is known to be vabafi. It is given that Tofu is rokudeg. All things that are sudav are also macotep. Every nesitonur thing is pogim. If something is covid, then it is sudav. Tobinot is known to be pomisog. Zeza is known to be ruvid. Question: is Tobinot macotep?","4"
"Anything that is bifolo is also luzemekuz. It is given that Fape is mukagepo. Cosa is known to be tevatur. Anything that is citubagep is also tutucozez. Anything that is lovopufa is also bifolo. Every rupefatu thing is vopi. Anything that is mukagepo is also ficava. Anything that is ficava is also lovopufa. Every kabami thing is loburu. Lakab is kaci. Question: is Fape luzemekuz?","4"
"If something is kodilodo, then it is fiza. It is given that Biced is covivi. It is given that Vugute is tezod. Every mivebi thing is pomisog. It is given that Vekup is kolole. If something is tecolib, then it is fusazor. All things that are rupefatu are also tacafeb. Anything that is sudav is also rupefatu. Kugipug is tutucozez. If something is fiza, then it is gota. If something is tacafeb, then it is kodilodo. Every tezod thing is sudav. If something is gota, then it is kubolalik. Kufide is ligoca. Question: is Vugute kubolalik?","7"
"Fape is capopi. If something is dicurifo, then it is lemul. If something is niceluc, then it is dato. Tobinot is tanebomi. Mucili is niceluc. Every momacav thing is canaceg. Anything that is rokudeg is also surifecuk. Every lemul thing is gebapal. It is given that Zeza is bagonusos. All things that are dato are also toku. Anything that is toku is also dicurifo. Every gebapal thing is zobibapa. Kafasa is lovopufa. Question: is Mucili zobibapa?","6"
"All things that are misufanov are also kidafig. It is given that Vugute is bolobozi. Anything that is konegaf is also kodilodo. Cosa is known to be veka. Lakab is known to be kebeviz. All things that are mivebi are also rosapokus. Rilidu is nuki. All things that are nogaz are also surifecuk. Anything that is tevatur is also depipasu. Every bolobozi thing is misufanov. Question: based on the above, is Vugute kidafig?","2"
"Fisafut is mosur. All things that are sudav are also kazufec. All things that are siretuniv are also bamodo. Tunuc is siretuniv. All things that are bamodo are also bomot. It is given that Gasa is fukesot. Anything that is rupotogil is also mivicom. Sakanit is known to be rekamabef. Question: is Tunuc bomot?","2"
"Every momacav thing is bolobozi. All things that are kazufec are also zikocu. Pimorip is known to be kidafig. Biced is known to be bopobet. Anything that is kabami is also loburu. Every bopobet thing is minozuna. All things that are zaku are also rupotogil. Kufide is known to be bikeze. If something is mivebi, then it is zaku. Vebo is known to be tacafeb. If something is rupotogil, then it is momacav. If something is minozuna, then it is mivebi. Zamim is known to be tobefofe. Question: based on the above, is Biced bolobozi?","6"
"If something is nece, then it is nogaz. If something is kolole, then it is toberes. All things that are tecolib are also niceluc. Semuzo is known to be gebapal. Lacevep is known to be kabami. It is given that Zano is zuridu. Mucili is known to be bifolo. Anything that is fiza is also vuca. All things that are zuridu are also kolole. Question: is Zano toberes?","2"
"All things that are gerisol are also nide. If something is fafa, then it is laco. Anything that is rosapokus is also pomisog. Bucofis is vecumepo. All things that are nide are also fegigu. Anything that is tanebomi is also nenalulik. Anything that is rekamabef is also zumivo. If something is fegigu, then it is ligoca. Tumak is niko. Cecikon is rosapokus. Every pomisog thing is gerisol. Question: is Cecikon ligoca?","5"
"All things that are veka are also gerisol. It is given that Sakanit is pecek. Anything that is zumivo is also vopi. Anything that is sugezoti is also bikeze. Zamim is gaku. All things that are pecek are also lunim. Mipenet is laguzi. Question: based on the above, is Sakanit lunim?","1"
"If something is sisedugem, then it is surifecuk. Anything that is kiriko is also sudav. It is given that Zamim is bomot. Tunuc is known to be depipasu. All things that are cedozazo are also kazufec. Anything that is tacafeb is also kebeviz. Dame is veka. All things that are nenalulik are also sisedugem. Anything that is lunim is also nenalulik. Every sobamaki thing is tacafeb. Fape is known to be tevatur. All things that are nece are also gila. Every veka thing is bopobet. If something is kebeviz, then it is nece. If something is bopobet, then it is nidekapa. Anything that is nidekapa is also sobamaki. If something is gila, then it is lunim. Question: based on the above, is Dame surifecuk?","11"
"It is given that Rilidu is ginunike. Every nesitonur thing is sisedugem. Zeza is fukesot. Cosa is kodilodo. Mucili is known to be midop. Every kodilodo thing is nesitonur. Every reri thing is zuridu. Anything that is kavakoded is also bomot. Question: based on the above, is Cosa sisedugem?","2"
"Anything that is tekut is also fegigu. If something is veka, then it is nenalulik. Every lunim thing is cedozazo. Vekup is known to be lunim. Cecikon is known to be dato. Every macotep thing is secovo. Anything that is bepege is also ginunike. Every cedozazo thing is nogaz. Pimorip is known to be kolole. All things that are nogaz are also badir. Question: based on the above, is Vekup badir?","3"
"Tunuc is sudav. Anything that is tekut is also nero. It is given that Tumak is lemul. All things that are lacoricur are also bopobet. All things that are bopobet are also tutucozez. If something is tutucozez, then it is tekut. All things that are rekamabef are also kodilodo. Every curosepuk thing is rosapokus. Cinisa is zuridu. If something is momacav, then it is sobamaki. Every rosapokus thing is lacoricur. Anything that is sudav is also curosepuk. Anything that is selakegu is also kidafig. Anything that is nero is also momacav. It is given that Pimat is gupeloco. Question: based on the above, is Tunuc sobamaki?","9"
"All things that are lovopufa are also toke. Every ruvid thing is tekut. Every bifolo thing is kavakoded. Every bisar thing is bopobet. Lacevep is zaku. Anything that is rupefatu is also ficava. Vekup is known to be cumeso. Every depipasu thing is kolole. Zano is gota. It is given that Semuzo is nero. It is given that Mipenet is lovopufa. Every toke thing is depipasu. Question: is Mipenet kolole?","3"
"Every reri thing is toku. Every bimo thing is kabami. All things that are dato are also siretuniv. All things that are laguzi are also reri. All things that are toku are also nutota. Mipenet is known to be laguzi. All things that are fegigu are also bimo. It is given that Sovabuk is bomot. Anything that is tekut is also nidekapa. It is given that Zeza is ginunike. Every siretuniv thing is fegigu. Anything that is konegaf is also covid. If something is bepege, then it is zaku. All things that are kabami are also bepege. All things that are nuged are also dato. Anything that is nutota is also nuged. Question: based on the above, is Mipenet zaku?","11"
"Mucili is siretuniv. All things that are mapanukob are also gozipib. Anything that is laco is also tobefofe. All things that are canaceg are also bolobozi. Every nuged thing is cedozazo. If something is vabafi, then it is nuged. Feroz is zaku. Anything that is degik is also kiriko. Anything that is misufanov is also kabami. All things that are bolobozi are also sobamaki. Every tobefofe thing is zivibudi. Cecikon is known to be tilafas. Zamim is niceluc. Anything that is gozipib is also laco. Zano is canaceg. If something is sobamaki, then it is vabafi. Every cedozazo thing is mapanukob. All things that are ginunike are also tekut. Every zivibudi thing is degik. Question: is Zano kiriko?","12"
"Every ruvid thing is fafa. If something is bamodo, then it is nide. It is given that Kafasa is gaku. It is given that Bucofis is bamodo. Pimorip is loburu. Sakanit is known to be sudav. All things that are nide are also renuzebi. All things that are depipasu are also tacafeb. Reboro is kodilodo. Anything that is dozodolem is also nuged. Question: based on the above, is Bucofis renuzebi?","2"
"It is given that Bovulac is bomot. Anything that is sudav is also curosepuk. If something is tupur, then it is nogaz. Every bomot thing is tacafeb. It is given that Lacevep is zaku. If something is bisar, then it is gupeloco. Kugipug is known to be bamodo. Question: is Bovulac tacafeb?","1"
"All things that are tecolib are also loda. All things that are zobibapa are also rosapokus. Anything that is reri is also kolole. All things that are lunim are also mukagepo. Every fukesot thing is madaga. Every fusazor thing is gila. If something is toberes, then it is pomisog. All things that are rosapokus are also reri. All things that are lemul are also fukesot. If something is gila, then it is rupefatu. If something is kolole, then it is lemul. It is given that Fape is toke. All things that are lovopufa are also tutucozez. All things that are rupefatu are also zobibapa. Mucili is fusazor. Sovabuk is ruvid. Question: is Mucili madaga?","9"
"Vugute is known to be pomisog. Tunuc is known to be ficava. All things that are dicurifo are also kiriko. If something is siretuniv, then it is curosepuk. It is given that Dame is bagonusos. Anything that is kiriko is also gota. Bucofis is known to be surifecuk. All things that are gaku are also madaga. If something is loda, then it is dicurifo. Every curosepuk thing is depipasu. Every gota thing is kubolalik. All things that are ficava are also loda. All things that are bimo are also zudimaf. Every kodilodo thing is rupotogil. Anything that is nuki is also kolole. Anything that is kubolalik is also siretuniv. It is given that Cosa is vabafi. Question: is Tunuc depipasu?","8"
"If something is midop, then it is kidafig. Biced is bisar. It is given that Vekup is misufanov. Mucili is rupotogil. Every gota thing is tikuk. Every nide thing is secovo. If something is rupotogil, then it is gota. Question: is Mucili tikuk?","2"
"Every fafa thing is kavakoded. Every renuzebi thing is misufanov. It is given that Pimat is toberes. It is given that Vekup is siretuniv. Zamim is known to be laguzi. All things that are zuridu are also vopi. Anything that is kavakoded is also pogim. All things that are zudimaf are also bimo. If something is kodilodo, then it is fafa. If something is toberes, then it is kodilodo. Mipenet is tecolib. If something is pogim, then it is midop. Question: is Pimat midop?","5"
"It is given that Tobinot is nuki. Every rosapokus thing is lunim. Vugute is bubekan. All things that are misufanov are also fukesot. Every nuki thing is lacoricur. If something is fukesot, then it is rosapokus. All things that are renuzebi are also depipasu. All things that are lacoricur are also misufanov. Every covivi thing is momacav. If something is lunim, then it is luzemekuz. Sovabuk is known to be ginunike. Every mivebi thing is tikuk. It is given that Semuzo is vuca. Question: is Tobinot luzemekuz?","6"
"If something is curosepuk, then it is zumivo. Vebo is madaga. If something is lebepameb, then it is korer. It is given that Lakab is gozipib. If something is zumivo, then it is cumeso. Anything that is tevatur is also zuridu. If something is nero, then it is tobefofe. Anything that is bolobozi is also fapite. It is given that Mipenet is curosepuk. Question: based on the above, is Mipenet cumeso?","2"
"Every pomisog thing is tutucozez. Reboro is known to be mukagepo. Tofu is selakegu. Every tupur thing is ruvid. Anything that is curosepuk is also lovopufa. Pizu is known to be macotep. Anything that is mukagepo is also tupur. If something is zudimaf, then it is kidafig. Every zuridu thing is zudimaf. Anything that is nide is also ficava. If something is kidafig, then it is rupotogil. If something is ruvid, then it is zuridu. Question: is Reboro rupotogil?","6"
"Kufide is mivicom. Gasa is cedozazo. Anything that is kazufec is also rosapokus. Nomut is macotep. It is given that Vebo is fukesot. Vugute is known to be gila. Anything that is macotep is also sisedugem. If something is nenalulik, then it is laguzi. If something is sisedugem, then it is tikuk. Question: is Nomut tikuk?","2"
"Anything that is cedozazo is also lebepameb. It is given that Tobinot is tupur. Bare is known to be bifolo. All things that are mapanukob are also nece. All things that are dicurifo are also zudimaf. Kafasa is known to be cumeso. Anything that is pogim is also zulimano. If something is tupur, then it is cedozazo. Every lebepameb thing is gevu. Question: based on the above, is Tobinot gevu?","3"
"If something is ginunike, then it is renuzebi. If something is nuki, then it is tanebomi. Anything that is kaci is also nenalulik. Every nogaz thing is kaci. Muri is known to be nogaz. All things that are gukane are also curosepuk. All things that are loburu are also nidekapa. Every bagonusos thing is veka. If something is nenalulik, then it is rupefatu. Vugute is known to be vopi. It is given that Tunuc is niko. All things that are rupefatu are also ginunike. Question: is Muri renuzebi?","5"
"Anything that is vuca is also vabafi. Mipenet is known to be bomot. Fape is redasalo. Anything that is degik is also ginunike. All things that are nenalulik are also fegigu. Biced is toku. Zeza is gukane. If something is niko, then it is mosam. If something is redasalo, then it is rekamabef. Question: is Fape rekamabef?","1"
"Anything that is kazufec is also bubekan. Anything that is zumivo is also kodilodo. Anything that is nero is also zudimaf. Cinisa is known to be zumivo. It is given that Muri is tutucozez. If something is fukesot, then it is gupeloco. Every bubekan thing is fukesot. Anything that is loda is also tevatur. Anything that is gupeloco is also ficava. Anything that is ficava is also sobamaki. Tobinot is covivi. Cecikon is known to be niko. If something is sobamaki, then it is tacafeb. All things that are kodilodo are also kazufec. Vudeta is gebapal. Question: is Cinisa tacafeb?","8"
"Kafasa is luzemekuz. If something is dato, then it is mukagepo. Anything that is luzemekuz is also dato. Anything that is ficava is also ruvid. All things that are cumeso are also misufanov. Tumak is bocadoguz. Sakanit is cetetoped. Question: based on the above, is Kafasa mukagepo?","2"
"Every fapite thing is toku. Tobinot is known to be sobamaki. If something is canaceg, then it is fapite. All things that are capopi are also zumivo. Pimorip is known to be loda. Vugute is vuvecifeb. If something is fusazor, then it is degik. If something is pomisog, then it is tezod. Every tezod thing is midop. All things that are vuvecifeb are also pomisog. Anything that is midop is also canaceg. It is given that Reboro is loburu. It is given that Mipenet is mosam. Question: based on the above, is Vugute toku?","6"
"It is given that Tobinot is gebapal. All things that are toke are also niko. Every pecek thing is pavuro. Muri is toke. All things that are bifolo are also kolole. It is given that Zeza is bepege. Anything that is vuca is also selakegu. All things that are minozuna are also vecumepo. Question: based on the above, is Muri niko?","1"
"Lakab is cumeso. If something is sobamaki, then it is pecek. It is given that Tunuc is momacav. It is given that Tofu is ginunike. It is given that Cinisa is kazufec. If something is reri, then it is gozipib. Anything that is ginunike is also zumivo. Every tezod thing is kodilodo. Every nutota thing is sobamaki. If something is zumivo, then it is nutota. Every fusazor thing is bimo. Every mosur thing is gerisol. Cosa is known to be vecumepo. Question: is Tofu pecek?","4"
"Biced is known to be kogut. If something is reri, then it is nogaz. It is given that Fisafut is gevu. All things that are bubekan are also ficava. It is given that Pimorip is kidafig. Vebo is lovopufa. If something is kogut, then it is degik. All things that are degik are also bepege. Question: based on the above, is Biced bepege?","2"
"All things that are nutota are also gukane. If something is bagonusos, then it is badir. Anything that is gukane is also sugezoti. If something is gozipib, then it is zikocu. Every siretuniv thing is renuzebi. Every bomot thing is tikuk. Every badir thing is loda. If something is lovopufa, then it is surifecuk. Zamim is known to be nutota. It is given that Semuzo is ruvid. If something is citubagep, then it is bifolo. It is given that Bare is nuged. Every tilafas thing is konegaf. Anything that is sugezoti is also bagonusos. Every renuzebi thing is zaku. If something is loda, then it is siretuniv. All things that are zaku are also gozipib. Question: based on the above, is Zamim zikocu?","10"
"If something is nece, then it is pecek. Cinisa is dicurifo. Anything that is secovo is also bomot. Anything that is bikeze is also fusazor. Pizu is known to be vuvecifeb. It is given that Biced is korer. Kugipug is known to be kodilodo. Anything that is vuvecifeb is also bikeze. Every selakegu thing is ligoca. All things that are fusazor are also luzemekuz. Anything that is luzemekuz is also tutucozez. Anything that is tezod is also mosam. If something is tutucozez, then it is nece. Cosa is citubagep. Question: based on the above, is Pizu pecek?","6"
"If something is niceluc, then it is luzemekuz. Sakanit is tutucozez. All things that are kaci are also badir. Every kebeviz thing is lacoricur. Anything that is vuca is also bifolo. It is given that Tumak is tecolib. Zano is known to be bubekan. Mipenet is known to be macotep. Muri is known to be niceluc. If something is luzemekuz, then it is kebeviz. Question: based on the above, is Muri lacoricur?","3"
"If something is bifolo, then it is gerisol. Every macotep thing is fusazor. All things that are covivi are also mukagepo. Every lebepameb thing is toku. All things that are midop are also lebepameb. If something is kodilodo, then it is vuca. Kugipug is known to be midop. Bucofis is known to be secovo. Pimorip is known to be madaga. Question: based on the above, is Kugipug toku?","2"
"Gasa is known to be covid. Anything that is veka is also nero. If something is fusazor, then it is rosapokus. Every dicurifo thing is fukesot. Anything that is kavakoded is also kubolalik. Pimat is misufanov. Zeza is fusazor. Question: is Zeza rosapokus?","1"
"Anything that is gaku is also nide. Every gerisol thing is siretuniv. Pimat is kolole. All things that are bubekan are also zobibapa. Tumak is known to be vuvecifeb. Anything that is minozuna is also gaku. Anything that is tekut is also mivicom. If something is sudav, then it is loda. Zano is known to be minozuna. Question: is Zano nide?","2"
"Tofu is known to be bifolo. Feroz is known to be vuvecifeb. All things that are nogaz are also tilafas. Muri is known to be secovo. Every bagonusos thing is kazufec. Lacevep is gaku. Anything that is bifolo is also capopi. If something is ligoca, then it is tacafeb. Question: based on the above, is Tofu capopi?","1"
"If something is reri, then it is zumivo. Lakab is known to be gevu. Anything that is kodilodo is also mapanukob. Muri is known to be vecumepo. All things that are rupefatu are also midop. Every tevatur thing is nero. All things that are zumivo are also vuvecifeb. If something is fafa, then it is toku. All things that are sudav are also segu. Anything that is mapanukob is also reri. It is given that Tumak is kodilodo. If something is nide, then it is rupefatu. Pimat is known to be pecek. Tofu is known to be zaku. If something is vuvecifeb, then it is nide. Question: based on the above, is Tumak midop?","7"
"If something is lacoricur, then it is bikeze. Every surifecuk thing is nide. Every mivebi thing is surifecuk. Every korer thing is saretila. Every macotep thing is fafa. Every niceluc thing is rekamabef. Fisafut is known to be zivibudi. All things that are mivicom are also lunim. If something is zuridu, then it is mivebi. Anything that is mosam is also cumeso. Vudeta is known to be bamodo. Muri is known to be laco. All things that are kubolalik are also lacoricur. It is given that Kafasa is cetetoped. Anything that is nide is also kubolalik. Pimat is known to be toberes. Every zivibudi thing is macotep. Anything that is fafa is also mivicom. All things that are lunim are also zuridu. Question: based on the above, is Fisafut bikeze?","11"
"If something is kivepat, then it is curosepuk. Tofu is known to be bolobozi. Anything that is bisar is also pomisog. All things that are kubolalik are also lebepameb. Dame is known to be gerisol. Cosa is known to be kidafig. Every bamodo thing is lemul. Every curosepuk thing is rupefatu. Muri is kivepat. Tumak is known to be selakegu. All things that are rupefatu are also kubolalik. Question: is Muri lebepameb?","4"
"Every kaci thing is canaceg. Anything that is redasalo is also vopi. If something is mivicom, then it is siretuniv. If something is vopi, then it is kaci. Anything that is fiza is also rupefatu. If something is canaceg, then it is nuged. All things that are capopi are also loda. Zano is known to be redasalo. Every nuged thing is fiza. Gasa is gila. Tumak is bepege. Anything that is bikeze is also gaku. Question: is Zano rupefatu?","6"
"All things that are zulimano are also vopi. Anything that is curosepuk is also bepege. All things that are zobibapa are also vuca. It is given that Bucofis is zivibudi. Vudeta is zobibapa. All things that are minozuna are also niko. Every tecolib thing is mivicom. It is given that Biced is korer. Every vuca thing is loburu. Question: based on the above, is Vudeta loburu?","2"
