"text","label"
"Every nide thing is nogaz. Every konegaf thing is zivibudi. It is given that Pizu is kebeviz. It is given that Dame is konegaf. Every kazufec thing is tevatur. If something is zivibudi, then it is kazufec. Question: based on the above, is Dame tevatur?","3"
"If something is laco, then it is kidafig. All things that are capopi are also redasalo. Every mukagepo thing is laco. If something is tezod, then it is zumivo. If something is bikeze, then it is tilafas. Kugipug is capopi. If something is cedozazo, then it is degik. Every redasalo thing is tezod. Every zumivo thing is mukagepo. Anything that is degik is also bikeze. If something is kidafig, then it is nide. If something is nide, then it is cedozazo. Anything that is bimo is also mivicom. Question: based on the above, is Kugipug tilafas?","11"
"If something is ginunike, then it is ligoca. If something is bagonusos, then it is tobefofe. Anything that is ligoca is also fegigu. It is given that Bovulac is vuvecifeb. Every vuvecifeb thing is ginunike. All things that are fegigu are also dicurifo. Every rupotogil thing is bagonusos. All things that are zudimaf are also kidafig. Anything that is kodilodo is also zudimaf. Every dicurifo thing is kodilodo. If something is kidafig, then it is rupotogil. Question: based on the above, is Bovulac tobefofe?","10"
"All things that are sobamaki are also zikocu. All things that are zikocu are also niko. Mipenet is known to be lovopufa. All things that are niko are also tobefofe. It is given that Gasa is sobamaki. Question: is Gasa tobefofe?","3"
"Tofu is known to be zudimaf. Every sudav thing is kaci. Every lovopufa thing is nutota. If something is depipasu, then it is dicurifo. Anything that is bepege is also niko. All things that are niko are also nesitonur. If something is dicurifo, then it is sudav. All things that are kaci are also bepege. Every nutota thing is tilafas. Anything that is mukagepo is also nero. Every tanebomi thing is lovopufa. If something is nesitonur, then it is cetetoped. Anything that is cetetoped is also tanebomi. If something is zudimaf, then it is depipasu. Question: is Tofu tilafas?","12"
"All things that are rokudeg are also vopi. Every fukesot thing is rokudeg. All things that are vopi are also saretila. Sakanit is cetetoped. It is given that Zano is fukesot. Question: based on the above, is Zano saretila?","3"
"All things that are rupotogil are also kazufec. Anything that is nidekapa is also vuvecifeb. Nomut is known to be tevatur. Anything that is konegaf is also rokudeg. Fape is known to be gerisol. All things that are korer are also gebapal. All things that are tevatur are also degik. Every laco thing is korer. All things that are rokudeg are also rupotogil. If something is degik, then it is laco. All things that are kazufec are also ginunike. If something is gota, then it is konegaf. Anything that is gukane is also gota. All things that are gebapal are also gukane. Question: based on the above, is Nomut ginunike?","11"
"Biced is covivi. If something is laco, then it is tikuk. Anything that is secovo is also bimo. It is given that Semuzo is secovo. Question: is Semuzo bimo?","1"
"Anything that is citubagep is also lunim. All things that are loda are also toke. Every nenalulik thing is vabafi. Anything that is lunim is also loda. Pimorip is citubagep. Question: based on the above, is Pimorip toke?","3"
"Anything that is capopi is also laco. Mipenet is luzemekuz. It is given that Zeza is pogim. All things that are luzemekuz are also capopi. Anything that is laco is also secovo. Question: is Mipenet secovo?","3"
"If something is canaceg, then it is zikocu. Every laguzi thing is gaku. Reboro is known to be ruvid. Every gaku thing is vopi. Anything that is ruvid is also laguzi. Question: is Reboro vopi?","3"
"All things that are vabafi are also gozipib. If something is fegigu, then it is midop. All things that are midop are also vuca. If something is tevatur, then it is tikuk. Anything that is vuca is also surifecuk. Every fusazor thing is fegigu. All things that are covivi are also fusazor. Tobinot is known to be tevatur. Every surifecuk thing is kidafig. Anything that is tikuk is also covivi. Every kidafig thing is ficava. Question: based on the above, is Tobinot ficava?","9"
"Rilidu is covivi. Every bimo thing is gozipib. If something is canaceg, then it is degik. Kafasa is known to be zumivo. Every macotep thing is cetetoped. All things that are cetetoped are also loburu. Anything that is momacav is also macotep. Every loburu thing is bimo. If something is covivi, then it is momacav. Question: based on the above, is Rilidu gozipib?","6"
"It is given that Reboro is tacafeb. Anything that is momacav is also redasalo. Every nece thing is badir. It is given that Tobinot is momacav. Every vabafi thing is nutota. All things that are redasalo are also vabafi. Question: based on the above, is Tobinot nutota?","3"
"If something is misufanov, then it is kebeviz. All things that are sugezoti are also canaceg. Tunuc is sobamaki. Anything that is rekamabef is also sugezoti. Every canaceg thing is minozuna. Every bimo thing is rekamabef. All things that are mosam are also curosepuk. Every minozuna thing is vabafi. If something is surifecuk, then it is bimo. Zeza is known to be lunim. Every lunim thing is mosam. If something is pecek, then it is gevu. Anything that is gevu is also surifecuk. All things that are curosepuk are also pecek. Question: is Zeza vabafi?","11"
"Anything that is badir is also zudimaf. If something is rupefatu, then it is macotep. Anything that is zudimaf is also cedozazo. All things that are tekut are also zikocu. Every cedozazo thing is lunim. All things that are lunim are also tecolib. It is given that Muri is rupefatu. Every macotep thing is badir. Every tecolib thing is tekut. Question: based on the above, is Muri zikocu?","8"
"Every ginunike thing is dozodolem. Anything that is nesitonur is also rosapokus. Every rosapokus thing is mivicom. If something is mivicom, then it is ginunike. Anything that is gaku is also nesitonur. It is given that Muri is mivebi. Anything that is mivebi is also gaku. Question: is Muri dozodolem?","6"
"Every madaga thing is bisar. Anything that is vuvecifeb is also bubekan. If something is bisar, then it is zobibapa. Anything that is gota is also konegaf. Feroz is lebepameb. Every korer thing is mosam. Anything that is bifolo is also gozipib. Every lebepameb thing is tecolib. Anything that is konegaf is also citubagep. Anything that is citubagep is also bifolo. All things that are zobibapa are also gota. Anything that is gozipib is also nuged. All things that are nuged are also vuvecifeb. If something is tecolib, then it is madaga. Question: is Feroz bubekan?","12"
"All things that are vuca are also mivicom. All things that are tekut are also rekamabef. If something is kogut, then it is vuca. Tofu is kogut. Question: is Tofu mivicom?","2"
"All things that are tilafas are also cumeso. Anything that is cumeso is also siretuniv. Mipenet is mosam. Every siretuniv thing is zulimano. All things that are rokudeg are also tilafas. All things that are nide are also pavuro. Kafasa is rokudeg. Anything that is zulimano is also loda. Question: based on the above, is Kafasa loda?","5"
"If something is tilafas, then it is tutucozez. Kufide is known to be tikuk. Anything that is dato is also nenalulik. Anything that is vecumepo is also tilafas. It is given that Feroz is zikocu. All things that are pogim are also vopi. All things that are tutucozez are also dato. If something is zikocu, then it is vecumepo. Every mivebi thing is pogim. Anything that is nenalulik is also mivebi. Question: based on the above, is Feroz vopi?","8"
"Every pavuro thing is dozodolem. Anything that is bepege is also pomisog. If something is macotep, then it is mivebi. Anything that is zumivo is also gukane. It is given that Cosa is covivi. All things that are mivebi are also sugezoti. If something is kivepat, then it is renuzebi. Anything that is renuzebi is also bepege. Every zaku thing is sisedugem. Every sisedugem thing is lebepameb. Rilidu is known to be kivepat. Anything that is cumeso is also pavuro. Every lebepameb thing is macotep. Anything that is pomisog is also cumeso. Anything that is dozodolem is also zaku. Question: based on the above, is Rilidu sugezoti?","12"
"Every kavakoded thing is bikeze. If something is kabami, then it is kavakoded. It is given that Zano is tanebomi. Anything that is mapanukob is also covivi. Anything that is covivi is also pecek. Anything that is tanebomi is also gevu. All things that are bifolo are also fafa. Every fafa thing is mapanukob. If something is nidekapa, then it is bifolo. Anything that is bikeze is also nidekapa. Every gevu thing is kabami. All things that are pecek are also bamodo. Question: is Zano bamodo?","11"
"Anything that is siretuniv is also laguzi. Anything that is mapanukob is also lemul. All things that are ligoca are also covivi. If something is laguzi, then it is bamodo. Anything that is tacafeb is also kivepat. Every covivi thing is siretuniv. All things that are depipasu are also niko. All things that are kivepat are also ligoca. Fape is mivebi. All things that are mivebi are also mapanukob. Every pecek thing is tacafeb. All things that are lemul are also pecek. Question: is Fape bamodo?","10"
"Anything that is gupeloco is also kidafig. Tofu is known to be tikuk. All things that are tikuk are also gupeloco. Question: based on the above, is Tofu kidafig?","2"
"Every bimo thing is kazufec. Biced is zuridu. Anything that is gevu is also curosepuk. If something is kogut, then it is dato. If something is tekut, then it is gevu. It is given that Vugute is kogut. Anything that is kazufec is also kaci. Every dato thing is bimo. Every kaci thing is tekut. Question: is Vugute curosepuk?","7"
"Every vopi thing is mapanukob. All things that are zuridu are also cumeso. All things that are mapanukob are also degik. All things that are bocadoguz are also capopi. All things that are cumeso are also cetetoped. Anything that is curosepuk is also bocadoguz. If something is gukane, then it is lunim. Every capopi thing is zuridu. Anything that is degik is also curosepuk. Every niko thing is vopi. Tobinot is known to be niko. Question: based on the above, is Tobinot cetetoped?","9"
"Every vopi thing is luzemekuz. Zeza is known to be toke. If something is sobamaki, then it is sudav. Every tecolib thing is bubekan. Anything that is kabami is also degik. Every sudav thing is ruvid. All things that are luzemekuz are also minozuna. If something is bubekan, then it is nutota. If something is lunim, then it is sobamaki. Every nutota thing is lunim. If something is ruvid, then it is vopi. Anything that is toke is also tecolib. Anything that is minozuna is also kabami. Question: is Zeza degik?","12"
"Anything that is misufanov is also nuki. It is given that Zeza is selakegu. Every toke thing is vabafi. All things that are selakegu are also toke. Anything that is nuki is also vopi. Anything that is vabafi is also fukesot. Every fukesot thing is misufanov. If something is zobibapa, then it is kidafig. Anything that is vopi is also zobibapa. Question: is Zeza kidafig?","8"
"Every cumeso thing is covivi. If something is kavakoded, then it is badir. If something is bolobozi, then it is curosepuk. All things that are tupur are also kavakoded. Semuzo is known to be tekut. If something is bifolo, then it is bisar. Anything that is badir is also cumeso. If something is curosepuk, then it is tupur. All things that are covivi are also kolole. Anything that is toberes is also bolobozi. Vudeta is toberes. Question: based on the above, is Vudeta kolole?","8"
"Every tanebomi thing is nutota. Every niko thing is mivebi. Bovulac is laguzi. All things that are bimo are also dato. If something is citubagep, then it is sugezoti. It is given that Kafasa is saretila. Every saretila thing is tanebomi. All things that are sugezoti are also madaga. Anything that is nutota is also bimo. Every dato thing is citubagep. Question: is Kafasa madaga?","7"
"Kufide is sisedugem. All things that are bamodo are also fafa. Every sisedugem thing is zobibapa. All things that are canaceg are also bifolo. All things that are toke are also bisar. If something is zobibapa, then it is toke. Anything that is fafa is also kubolalik. Anything that is kubolalik is also canaceg. Anything that is bisar is also bamodo. Every bifolo thing is nutota. Question: is Kufide nutota?","9"
"Muri is rekamabef. If something is rekamabef, then it is tecolib. Sovabuk is known to be pavuro. All things that are kidafig are also gerisol. All things that are tecolib are also lunim. Anything that is sobamaki is also kodilodo. All things that are canaceg are also kidafig. All things that are lunim are also gaku. Every gaku thing is canaceg. Question: based on the above, is Muri gerisol?","6"
"Anything that is kivepat is also nutota. Anything that is badir is also selakegu. Every laco thing is badir. All things that are vopi are also laco. Anything that is nutota is also tobefofe. If something is tupur, then it is vopi. Gasa is kivepat. All things that are selakegu are also zudimaf. Every tobefofe thing is tupur. Question: is Gasa zudimaf?","8"
"Pimat is ficava. All things that are fapite are also ruvid. All things that are ruvid are also laguzi. Vudeta is known to be bolobozi. Every ficava thing is fapite. Question: is Pimat laguzi?","3"
"All things that are bimo are also covid. Every kivepat thing is depipasu. It is given that Cosa is midop. Every reri thing is kubolalik. Every pavuro thing is kivepat. If something is depipasu, then it is pogim. It is given that Semuzo is fukesot. If something is kubolalik, then it is bimo. Every midop thing is reri. All things that are covid are also pavuro. Question: based on the above, is Cosa pogim?","8"
"Feroz is sugezoti. Anything that is bifolo is also toke. Vudeta is bolobozi. If something is dozodolem, then it is korer. Anything that is toke is also selakegu. All things that are gevu are also misufanov. If something is zobibapa, then it is vecumepo. Anything that is sugezoti is also bifolo. Every kolole thing is zobibapa. All things that are misufanov are also kolole. Anything that is selakegu is also gevu. Question: is Feroz vecumepo?","8"
"If something is sudav, then it is tupur. It is given that Reboro is renuzebi. All things that are renuzebi are also sudav. Nomut is known to be saretila. Anything that is tupur is also kodilodo. Question: is Reboro kodilodo?","3"
"All things that are dicurifo are also tecolib. Pimorip is nuged. If something is tevatur, then it is laco. It is given that Muri is canaceg. If something is gupeloco, then it is tevatur. Anything that is tekut is also vuca. Every canaceg thing is gupeloco. If something is laco, then it is dicurifo. All things that are kidafig are also ligoca. Every tecolib thing is tekut. Question: is Muri vuca?","7"
"If something is vuca, then it is mivicom. If something is kubolalik, then it is segu. If something is kogut, then it is bikeze. Every misufanov thing is kubolalik. If something is bepege, then it is misufanov. Anything that is selakegu is also tekut. All things that are degik are also kogut. Muri is bepege. Every bikeze thing is selakegu. If something is tekut, then it is bisar. Dame is gukane. Every segu thing is vopi. If something is vopi, then it is tevatur. Every tevatur thing is degik. Question: based on the above, is Muri bisar?","11"
"Anything that is vopi is also sugezoti. Bare is known to be depipasu. Every secovo thing is toberes. Anything that is canaceg is also sobamaki. Every sugezoti thing is gukane. Anything that is toberes is also vopi. All things that are depipasu are also bopobet. Anything that is gukane is also momacav. All things that are bubekan are also canaceg. Every sobamaki thing is secovo. Every bopobet thing is laco. If something is laco, then it is bubekan. Question: based on the above, is Bare momacav?","11"
"Anything that is canaceg is also rupefatu. Every rupefatu thing is tanebomi. If something is cedozazo, then it is tobefofe. Biced is known to be cedozazo. Every momacav thing is canaceg. Cecikon is known to be bimo. Every tanebomi thing is bocadoguz. Every fiza thing is momacav. If something is tobefofe, then it is fiza. Question: based on the above, is Biced bocadoguz?","7"
"Anything that is tanebomi is also nuged. Lakab is known to be kavakoded. All things that are zudimaf are also ruvid. Anything that is kavakoded is also tanebomi. Question: is Lakab nuged?","2"
"Mipenet is fukesot. Semuzo is known to be kazufec. Anything that is mosur is also bifolo. All things that are kazufec are also capopi. If something is bifolo, then it is nidekapa. Every capopi thing is fapite. All things that are fapite are also mosur. Question: based on the above, is Semuzo nidekapa?","5"
"Anything that is fukesot is also tikuk. Every nuki thing is mosam. All things that are canaceg are also nide. Anything that is nutota is also zulimano. Every vecumepo thing is rupefatu. Anything that is vabafi is also covivi. It is given that Dame is vabafi. All things that are covivi are also vecumepo. It is given that Cosa is fafa. Anything that is zulimano is also fukesot. Every tikuk thing is nuki. Anything that is rupefatu is also nutota. Question: is Dame mosam?","9"
"Anything that is bifolo is also niko. Anything that is badir is also bagonusos. If something is niko, then it is segu. Anything that is tacafeb is also kidafig. Anything that is segu is also lemul. All things that are bagonusos are also mosam. If something is lemul, then it is badir. Gasa is known to be sugezoti. Anything that is kabami is also tacafeb. If something is mosam, then it is kabami. Anything that is sugezoti is also bifolo. Question: is Gasa kidafig?","10"
