"text","label"
"Kugipug is momacav. All things that are pomisog are also rokudeg. It is given that Biced is kabami. Cecikon is known to be pomisog. If something is curosepuk, then it is toberes. Mucili is pogim. Zamim is known to be ruvid. Every kavakoded thing is fapite. If something is bamodo, then it is nide. Anything that is lacoricur is also gupeloco. Question: is Cecikon rokudeg?","1"
"It is given that Vebo is ficava. Muri is saretila. If something is selakegu, then it is mukagepo. Anything that is fapite is also kaci. It is given that Rilidu is zobibapa. All things that are kaci are also selakegu. Anything that is ficava is also bepege. All things that are ruvid are also tacafeb. If something is bepege, then it is fapite. Mipenet is known to be nuged. Every rupefatu thing is rosapokus. Question: is Vebo mukagepo?","5"
"Sovabuk is bifolo. Tobinot is known to be minozuna. It is given that Zeza is nuged. Lakab is lacoricur. If something is lemul, then it is toke. If something is sudav, then it is zudimaf. Cinisa is bikeze. All things that are lacoricur are also dato. Anything that is gaku is also ruvid. Question: based on the above, is Lakab dato?","1"
"If something is reri, then it is kebeviz. If something is zulimano, then it is kivepat. All things that are bamodo are also mukagepo. Nomut is degik. If something is pecek, then it is bisar. Kafasa is known to be reri. Every kebeviz thing is cetetoped. Anything that is kodilodo is also loda. Fape is nenalulik. Question: is Kafasa cetetoped?","2"
"Anything that is minozuna is also ruvid. Mucili is fegigu. All things that are ruvid are also cetetoped. All things that are pavuro are also nuged. Gasa is minozuna. Anything that is gerisol is also zivibudi. If something is selakegu, then it is ficava. It is given that Tofu is fukesot. Anything that is lacoricur is also rokudeg. Tumak is degik. Pimorip is vopi. Question: based on the above, is Gasa cetetoped?","2"
"All things that are depipasu are also kogut. Sovabuk is kodilodo. Vugute is known to be loda. It is given that Pizu is tekut. It is given that Bare is tupur. Every kogut thing is cedozazo. Anything that is rosapokus is also nide. Anything that is kidafig is also kazufec. If something is kodilodo, then it is rosapokus. All things that are nide are also depipasu. Dame is tikuk. If something is gaku, then it is tobefofe. All things that are nuki are also sudav. Anything that is cedozazo is also capopi. Question: is Sovabuk capopi?","6"
"Cecikon is known to be ligoca. Kugipug is known to be sisedugem. Dame is known to be nogaz. If something is bisar, then it is capopi. All things that are rupefatu are also cedozazo. All things that are canaceg are also dozodolem. Vudeta is known to be tevatur. Vebo is known to be saretila. All things that are ligoca are also rupefatu. Question: based on the above, is Cecikon cedozazo?","2"
"Anything that is kivepat is also tecolib. Pizu is fapite. Anything that is gukane is also kivepat. Cosa is bolobozi. If something is vuca, then it is vecumepo. All things that are macotep are also covid. Lacevep is mapanukob. If something is nesitonur, then it is sugezoti. All things that are covivi are also gukane. If something is vecumepo, then it is kodilodo. Vebo is vuca. All things that are kebeviz are also niko. If something is kodilodo, then it is covivi. Question: based on the above, is Vebo tecolib?","6"
"All things that are vuca are also laguzi. Anything that is canaceg is also zivibudi. Every sobamaki thing is zulimano. All things that are badir are also rupefatu. Mucili is nece. Lacevep is gupeloco. All things that are laguzi are also canaceg. Kufide is known to be vuca. All things that are zivibudi are also pecek. Gasa is nide. Every pecek thing is nuki. Question: is Kufide nuki?","5"
"Anything that is nesitonur is also covid. Every covid thing is nuged. Biced is known to be toberes. All things that are laco are also nesitonur. Sovabuk is known to be laco. Anything that is gebapal is also zikocu. All things that are saretila are also lemul. If something is mivebi, then it is gupeloco. Every niceluc thing is lacoricur. It is given that Vebo is kogut. Anything that is nuged is also niceluc. Question: based on the above, is Sovabuk lacoricur?","5"
"Vekup is kubolalik. Feroz is nesitonur. All things that are nece are also bisar. Every kubolalik thing is dozodolem. Tobinot is known to be mukagepo. Anything that is tacafeb is also kidafig. If something is degik, then it is gerisol. It is given that Kafasa is rokudeg. Question: is Vekup dozodolem?","1"
"Tumak is known to be bepege. It is given that Fape is nidekapa. All things that are bepege are also mapanukob. Feroz is known to be zobibapa. Anything that is sisedugem is also nece. Dame is known to be kabami. If something is toberes, then it is mivebi. Question: is Tumak mapanukob?","1"
"Anything that is redasalo is also momacav. Dame is mivebi. It is given that Zano is kavakoded. Mucili is mosur. Mipenet is bifolo. All things that are kiriko are also pecek. All things that are siretuniv are also toku. Lacevep is mivicom. Anything that is mivebi is also mukagepo. All things that are ficava are also badir. Question: based on the above, is Dame mukagepo?","1"
"Every korer thing is zaku. It is given that Zamim is ligoca. Vudeta is known to be mapanukob. Kafasa is known to be kivepat. Every mapanukob thing is rupotogil. If something is nero, then it is bocadoguz. Question: is Vudeta rupotogil?","1"
"Anything that is vopi is also vuvecifeb. Reboro is known to be cumeso. If something is gerisol, then it is sisedugem. It is given that Tunuc is sudav. Dame is ginunike. If something is sudav, then it is pecek. Fape is nesitonur. Biced is gozipib. Question: is Tunuc pecek?","1"
"If something is ligoca, then it is nogaz. All things that are rosapokus are also dicurifo. It is given that Vebo is tikuk. Fisafut is known to be gerisol. Kafasa is known to be niko. Tunuc is ligoca. Every nutota thing is momacav. Anything that is fukesot is also kiriko. Gasa is segu. Question: is Tunuc nogaz?","1"
"Anything that is dicurifo is also kolole. If something is mapanukob, then it is secovo. It is given that Kafasa is fafa. All things that are fafa are also rupotogil. Vebo is known to be rosapokus. It is given that Reboro is kodilodo. All things that are gebapal are also bikeze. All things that are rupotogil are also gebapal. Every lacoricur thing is canaceg. Vugute is kiriko. It is given that Tofu is selakegu. Question: is Kafasa bikeze?","3"
"It is given that Cecikon is redasalo. Anything that is gaku is also tobefofe. If something is cumeso, then it is lebepameb. Every gerisol thing is mivebi. Vebo is known to be rekamabef. Biced is known to be kazufec. Kufide is bikeze. It is given that Zamim is mosur. All things that are kazufec are also gaku. Question: based on the above, is Biced tobefofe?","2"
"Anything that is gozipib is also ligoca. Every zumivo thing is tezod. If something is kaci, then it is fegigu. It is given that Kafasa is depipasu. Dame is known to be dato. Anything that is bagonusos is also rupotogil. Anything that is kidafig is also kivepat. Gasa is known to be cumeso. Reboro is kidafig. It is given that Vekup is citubagep. If something is kivepat, then it is lebepameb. Question: is Reboro lebepameb?","2"
"It is given that Pizu is tupur. Every loda thing is vuvecifeb. If something is sudav, then it is dicurifo. Tobinot is vecumepo. It is given that Lacevep is lovopufa. Every toke thing is lunim. Every bifolo thing is mukagepo. All things that are vecumepo are also toke. Cinisa is known to be curosepuk. Every lunim thing is fukesot. Tofu is renuzebi. Question: based on the above, is Tobinot fukesot?","3"
"Sovabuk is tutucozez. If something is bomot, then it is tecolib. Rilidu is known to be niceluc. All things that are bocadoguz are also fafa. All things that are momacav are also tikuk. Bovulac is known to be rupotogil. All things that are tutucozez are also gukane. Pimorip is known to be kubolalik. Question: is Sovabuk gukane?","1"
"Anything that is bepege is also zobibapa. Anything that is zuridu is also sobamaki. Anything that is nutota is also momacav. All things that are zobibapa are also nide. If something is nide, then it is zuridu. It is given that Sovabuk is tezod. Vudeta is rupotogil. If something is rupotogil, then it is bepege. All things that are fegigu are also rokudeg. If something is ligoca, then it is lebepameb. Every midop thing is mivebi. It is given that Fape is niceluc. Question: is Vudeta sobamaki?","5"
"All things that are nidekapa are also sugezoti. Vugute is kazufec. Every mukagepo thing is sudav. Every tecolib thing is nenalulik. Every minozuna thing is tezod. Every mivebi thing is pecek. Mucili is known to be kiriko. If something is pecek, then it is tecolib. It is given that Bucofis is misufanov. It is given that Zeza is zaku. It is given that Mipenet is mivebi. Question: is Mipenet nenalulik?","3"
"Anything that is kolole is also loburu. All things that are sobamaki are also nogaz. If something is tikuk, then it is kabami. Kafasa is zudimaf. Lakab is redasalo. Anything that is bikeze is also toberes. Kugipug is kaci. Tunuc is kolole. Question: is Tunuc loburu?","1"
"Kafasa is known to be nogaz. Sakanit is known to be nide. All things that are fapite are also sudav. If something is rokudeg, then it is cetetoped. Anything that is nogaz is also vuca. It is given that Fape is laguzi. Every toku thing is luzemekuz. Question: is Kafasa vuca?","1"
"Tofu is nutota. Sovabuk is madaga. Anything that is bocadoguz is also tikuk. Every kiriko thing is fafa. Every madaga thing is rupefatu. Gasa is loburu. Dame is known to be gila. Zamim is known to be korer. Question: based on the above, is Sovabuk rupefatu?","1"
"It is given that Tofu is curosepuk. Vebo is cumeso. If something is ruvid, then it is renuzebi. Anything that is kolole is also kavakoded. Vekup is known to be ruvid. Mucili is known to be nogaz. Anything that is macotep is also kidafig. It is given that Muri is loda. Every kubolalik thing is bamodo. Question: based on the above, is Vekup renuzebi?","1"
"Sovabuk is cetetoped. Nomut is mosam. If something is sugezoti, then it is nutota. Anything that is midop is also bisar. Mucili is nero. Kufide is toberes. Pimorip is known to be nenalulik. Anything that is kiriko is also loda. Every ficava thing is rupefatu. All things that are nero are also gevu. Question: based on the above, is Mucili gevu?","1"
"Every tikuk thing is gila. Vudeta is known to be cetetoped. Lakab is known to be dato. Anything that is bikeze is also gevu. All things that are sobamaki are also nutota. Tunuc is pecek. Anything that is dato is also tikuk. If something is ligoca, then it is gota. It is given that Bucofis is bolobozi. Every gila thing is bocadoguz. Question: is Lakab bocadoguz?","3"
"Bovulac is vopi. All things that are kodilodo are also curosepuk. Cecikon is known to be nuged. Every cetetoped thing is vecumepo. Anything that is degik is also cetetoped. All things that are tecolib are also lemul. Lakab is known to be degik. Question: is Lakab vecumepo?","2"
"Anything that is reri is also covid. Pimorip is known to be fukesot. If something is kazufec, then it is rupefatu. Lacevep is known to be cumeso. Anything that is capopi is also kazufec. It is given that Zamim is mapanukob. Every tikuk thing is kavakoded. If something is toku, then it is capopi. If something is cumeso, then it is toku. Tunuc is lacoricur. Question: is Lacevep rupefatu?","4"
"All things that are mosur are also toku. It is given that Tumak is bepege. Cosa is known to be sisedugem. Anything that is bomot is also zulimano. Vudeta is known to be vopi. All things that are rupotogil are also lovopufa. All things that are kiriko are also tevatur. All things that are bifolo are also tupur. Reboro is known to be mosur. Tunuc is canaceg. Question: is Reboro toku?","1"
"All things that are tobefofe are also bubekan. Bucofis is fiza. Anything that is reri is also nutota. Every nuged thing is tupur. It is given that Vugute is nesitonur. It is given that Fisafut is bifolo. If something is fiza, then it is nece. Every curosepuk thing is saretila. Anything that is kebeviz is also segu. Anything that is nece is also reri. Question: based on the above, is Bucofis nutota?","3"
"All things that are sobamaki are also tikuk. Every toke thing is laco. If something is nenalulik, then it is rokudeg. If something is lebepameb, then it is nece. Gasa is known to be lebepameb. It is given that Fape is bifolo. All things that are nece are also depipasu. If something is misufanov, then it is siretuniv. It is given that Muri is toku. It is given that Mucili is pecek. Question: based on the above, is Gasa depipasu?","2"
"If something is covivi, then it is vopi. If something is rupotogil, then it is saretila. Tumak is rosapokus. Kufide is macotep. All things that are nogaz are also rupotogil. Every saretila thing is nide. Vebo is known to be lebepameb. All things that are lebepameb are also nogaz. If something is cetetoped, then it is zaku. It is given that Sakanit is gota. Kugipug is known to be siretuniv. Question: is Vebo nide?","4"
"Semuzo is veka. Every degik thing is ginunike. Anything that is renuzebi is also mivicom. All things that are rupefatu are also mukagepo. All things that are sugezoti are also tupur. Cinisa is known to be zulimano. Fape is known to be rekamabef. Tunuc is loburu. Anything that is tupur is also gupeloco. If something is zumivo, then it is rupotogil. Vekup is sugezoti. Question: based on the above, is Vekup gupeloco?","2"
"Fisafut is known to be tekut. It is given that Dame is loda. If something is tekut, then it is lovopufa. Rilidu is mukagepo. All things that are vuvecifeb are also redasalo. Every sugezoti thing is bamodo. Biced is renuzebi. Cosa is rosapokus. Anything that is laguzi is also mivebi. Question: is Fisafut lovopufa?","1"
"If something is loda, then it is gerisol. If something is nenalulik, then it is vecumepo. It is given that Zamim is laco. Cecikon is fusazor. Cosa is tezod. All things that are fusazor are also nogaz. It is given that Vekup is tevatur. Every selakegu thing is kubolalik. Question: is Cecikon nogaz?","1"
"If something is gerisol, then it is segu. Tobinot is known to be sisedugem. Every fapite thing is sudav. Anything that is konegaf is also cetetoped. Sakanit is sobamaki. Vebo is dozodolem. All things that are sisedugem are also bimo. Question: based on the above, is Tobinot bimo?","1"
"Every dozodolem thing is rupotogil. Anything that is kivepat is also ficava. Kufide is tanebomi. Anything that is gukane is also bopobet. Anything that is niceluc is also ligoca. Nomut is known to be selakegu. It is given that Lacevep is kaci. All things that are tanebomi are also gukane. Bovulac is konegaf. Question: is Kufide bopobet?","2"
"It is given that Rilidu is veka. Anything that is nide is also rupefatu. Bovulac is mivicom. Anything that is tevatur is also secovo. If something is ficava, then it is korer. It is given that Lacevep is vopi. Every mivicom thing is tevatur. Zamim is nutota. Question: based on the above, is Bovulac secovo?","2"
"Every badir thing is bikeze. All things that are midop are also rupefatu. Gasa is known to be fukesot. It is given that Reboro is mivicom. Bare is known to be fusazor. Every citubagep thing is rokudeg. Every zudimaf thing is kebeviz. Every fusazor thing is midop. All things that are dato are also veka. Kafasa is known to be bocadoguz. Question: based on the above, is Bare rupefatu?","2"
"Anything that is capopi is also sugezoti. Anything that is lovopufa is also tanebomi. If something is rekamabef, then it is rupotogil. It is given that Feroz is mukagepo. Bare is known to be lacoricur. Anything that is lacoricur is also vopi. Every zudimaf thing is lemul. Lacevep is zaku. Question: based on the above, is Bare vopi?","1"
"Pizu is known to be vuca. All things that are kiriko are also sudav. Anything that is kidafig is also citubagep. It is given that Biced is bikeze. Anything that is bomot is also kiriko. Anything that is mukagepo is also ruvid. It is given that Mipenet is tobefofe. It is given that Bare is bisar. If something is vuca, then it is bomot. It is given that Cinisa is gupeloco. Question: is Pizu sudav?","3"
"Anything that is mosam is also bamodo. If something is bamodo, then it is lacoricur. Feroz is known to be nogaz. Sovabuk is known to be mosam. Fisafut is zuridu. If something is lacoricur, then it is zikocu. All things that are kolole are also lunim. Kugipug is tecolib. If something is toke, then it is gevu. Anything that is zikocu is also gebapal. Pimorip is zivibudi. Question: based on the above, is Sovabuk gebapal?","4"
"Every gebapal thing is sugezoti. Every nesitonur thing is bopobet. Anything that is ginunike is also cumeso. Kafasa is gaku. Anything that is sugezoti is also pomisog. Every degik thing is lovopufa. It is given that Lakab is gebapal. Anything that is pomisog is also ginunike. Sovabuk is sobamaki. Biced is zuridu. Pimorip is nero. Every tikuk thing is gukane. Question: is Lakab cumeso?","4"
"It is given that Gasa is fiza. Every niko thing is bagonusos. All things that are kolole are also bocadoguz. If something is fusazor, then it is rokudeg. Cinisa is nidekapa. Sakanit is zobibapa. If something is nutota, then it is ruvid. Every ruvid thing is tikuk. Vebo is pogim. All things that are pogim are also nutota. Question: based on the above, is Vebo tikuk?","3"
"It is given that Tofu is tupur. All things that are midop are also nuged. Tumak is toke. Lakab is tutucozez. Every tutucozez thing is siretuniv. Zano is known to be tobefofe. If something is bomot, then it is bamodo. Every siretuniv thing is surifecuk. It is given that Cinisa is zuridu. Question: is Lakab surifecuk?","2"
"Every nenalulik thing is depipasu. If something is tevatur, then it is lunim. It is given that Nomut is mosam. If something is sugezoti, then it is kebeviz. All things that are degik are also vecumepo. Bovulac is rupotogil. Every nuki thing is degik. Every mapanukob thing is saretila. If something is rekamabef, then it is covivi. Anything that is vecumepo is also tevatur. Fape is known to be zulimano. Lakab is nuki. Anything that is tutucozez is also veka. If something is lunim, then it is nenalulik. Question: is Lakab depipasu?","6"
"Anything that is bepege is also gukane. Anything that is gebapal is also sisedugem. Anything that is selakegu is also nero. Vebo is known to be kavakoded. Sakanit is known to be minozuna. Anything that is tezod is also nenalulik. Anything that is renuzebi is also kogut. Dame is known to be capopi. Bare is kaci. Every sisedugem thing is gota. It is given that Kafasa is gebapal. Question: based on the above, is Kafasa gota?","2"
"It is given that Tumak is pecek. Anything that is siretuniv is also sobamaki. It is given that Pimorip is lemul. All things that are reri are also kaci. If something is kogut, then it is citubagep. It is given that Reboro is lunim. Cinisa is covid. It is given that Kafasa is siretuniv. Question: is Kafasa sobamaki?","1"
"If something is tanebomi, then it is bamodo. Zamim is rupotogil. Every minozuna thing is kolole. If something is kolole, then it is bepege. If something is bepege, then it is nide. Anything that is selakegu is also reri. All things that are nogaz are also kubolalik. If something is sobamaki, then it is rokudeg. Anything that is tacafeb is also fapite. It is given that Semuzo is kodilodo. Cosa is selakegu. Anything that is reri is also minozuna. If something is nide, then it is kebeviz. Question: based on the above, is Cosa kebeviz?","6"
"Every saretila thing is mivicom. It is given that Semuzo is kivepat. Pizu is known to be kogut. It is given that Biced is pavuro. Anything that is tacafeb is also nero. If something is pavuro, then it is lemul. Every fafa thing is bopobet. Question: is Biced lemul?","1"
"If something is minozuna, then it is cetetoped. Every laguzi thing is nero. Tunuc is known to be luzemekuz. It is given that Vekup is midop. Every midop thing is gota. Fisafut is known to be rokudeg. Zano is toku. Every covivi thing is zuridu. Question: is Vekup gota?","1"
"All things that are macotep are also mivicom. If something is degik, then it is nuged. Every tacafeb thing is toku. Anything that is zaku is also macotep. All things that are mivicom are also tacafeb. Nomut is sisedugem. It is given that Sovabuk is nenalulik. All things that are vecumepo are also pogim. Tobinot is curosepuk. Kugipug is sobamaki. If something is nenalulik, then it is pecek. Anything that is pecek is also zaku. Question: is Sovabuk toku?","6"
