"text","label"
"Mucili is known to be rokudeg. All things that are dicurifo are also zumivo. It is given that Vudeta is dicurifo. All things that are bamodo are also niceluc. Anything that is zivibudi is also canaceg. All things that are zumivo are also covivi. Bovulac is pecek. Anything that is tacafeb is also toberes. Question: based on the above, is Vudeta covivi?","2"
"Sakanit is known to be rupefatu. It is given that Pimat is ligoca. All things that are rupefatu are also dicurifo. Anything that is niceluc is also lovopufa. Zeza is known to be canaceg. If something is kebeviz, then it is citubagep. Every vopi thing is macotep. It is given that Dame is bikeze. Question: is Sakanit dicurifo?","1"
"Anything that is ruvid is also gota. Anything that is renuzebi is also degik. All things that are bikeze are also zivibudi. Anything that is covivi is also bikeze. Every pecek thing is gevu. Tumak is lunim. Lakab is known to be bolobozi. Every zivibudi thing is pecek. It is given that Cinisa is covivi. Question: is Cinisa gevu?","4"
"Lakab is known to be capopi. Every kabami thing is zumivo. Every pavuro thing is tutucozez. It is given that Tunuc is tacafeb. Every tacafeb thing is vabafi. Every ligoca thing is toke. Biced is saretila. All things that are vabafi are also pavuro. Question: is Tunuc tutucozez?","3"
"If something is zumivo, then it is gevu. Lakab is vabafi. If something is pecek, then it is zumivo. All things that are gevu are also bamodo. It is given that Vudeta is bolobozi. Every ligoca thing is ficava. Anything that is bolobozi is also pecek. It is given that Rilidu is tacafeb. Kugipug is known to be kabami. If something is kebeviz, then it is lunim. Every minozuna thing is rokudeg. All things that are lovopufa are also konegaf. It is given that Pimat is laco. Question: based on the above, is Vudeta bamodo?","4"
"Lakab is segu. Sakanit is sugezoti. Every kazufec thing is covivi. Kafasa is known to be pecek. Feroz is known to be renuzebi. If something is ligoca, then it is bikeze. Every mivicom thing is tanebomi. If something is citubagep, then it is kazufec. Bovulac is known to be gevu. Every degik thing is citubagep. All things that are renuzebi are also degik. Anything that is zumivo is also lunim. All things that are minozuna are also vabafi. Question: based on the above, is Feroz covivi?","4"
"It is given that Dame is ligoca. Anything that is tacafeb is also ruvid. It is given that Tumak is tacafeb. All things that are ruvid are also bolobozi. Kufide is known to be segu. All things that are mivicom are also kazufec. Kugipug is known to be saretila. Pimorip is ficava. All things that are tanebomi are also tecolib. Question: based on the above, is Tumak bolobozi?","2"
"All things that are segu are also gevu. It is given that Fape is bamodo. Every dicurifo thing is saretila. Vudeta is known to be rokudeg. Anything that is zumivo is also tanebomi. It is given that Mipenet is canaceg. Zamim is zumivo. Cinisa is tutucozez. Question: based on the above, is Zamim tanebomi?","1"
"Every capopi thing is tanebomi. Cecikon is known to be toberes. Pizu is known to be ficava. Every lunim thing is bolobozi. Anything that is bolobozi is also segu. Anything that is mivicom is also vecumepo. Muri is known to be kazufec. Sakanit is ruvid. If something is ruvid, then it is lunim. Every segu thing is toke. Question: is Sakanit toke?","4"
"If something is tutucozez, then it is vabafi. It is given that Biced is minozuna. Tunuc is tecolib. Muri is citubagep. Gasa is bolobozi. Every ficava thing is laco. Every dicurifo thing is secovo. All things that are covivi are also sugezoti. Anything that is bolobozi is also bamodo. Anything that is rokudeg is also segu. Anything that is bamodo is also kabami. Anything that is kabami is also ficava. Question: based on the above, is Gasa laco?","4"
"All things that are gevu are also bolobozi. All things that are bamodo are also pavuro. Tofu is selakegu. Tunuc is toke. Every macotep thing is gevu. If something is toke, then it is macotep. If something is sugezoti, then it is rupefatu. Pizu is secovo. Anything that is bolobozi is also capopi. Question: based on the above, is Tunuc capopi?","4"
"Bovulac is kaci. Cosa is known to be bolobozi. Anything that is segu is also lunim. It is given that Kufide is segu. Every tutucozez thing is macotep. Lakab is known to be tacafeb. If something is lovopufa, then it is kebeviz. All things that are niceluc are also ligoca. Mucili is known to be tecolib. Every lunim thing is vecumepo. Anything that is vecumepo is also tutucozez. Question: is Kufide macotep?","4"
"Every konegaf thing is toberes. All things that are minozuna are also kaci. If something is tacafeb, then it is gevu. Lakab is known to be citubagep. All things that are bolobozi are also capopi. It is given that Bare is bamodo. Every tecolib thing is bolobozi. All things that are kazufec are also degik. All things that are sugezoti are also tecolib. It is given that Pizu is sugezoti. Vugute is known to be pavuro. Semuzo is covivi. Question: is Pizu capopi?","3"
"Zeza is vecumepo. Every lovopufa thing is fafa. If something is dicurifo, then it is tanebomi. Nomut is known to be ruvid. Anything that is tutucozez is also degik. All things that are zivibudi are also selakegu. Zamim is known to be tutucozez. Vudeta is known to be covivi. Question: based on the above, is Zamim degik?","1"
"It is given that Muri is fafa. All things that are fafa are also tutucozez. All things that are kazufec are also pecek. Every canaceg thing is degik. Tobinot is toke. Sakanit is known to be konegaf. All things that are mivicom are also renuzebi. Question: based on the above, is Muri tutucozez?","1"
"It is given that Tunuc is covivi. Vugute is known to be secovo. All things that are tecolib are also kazufec. If something is renuzebi, then it is ficava. Kufide is lovopufa. Every kebeviz thing is rupefatu. If something is rupefatu, then it is renuzebi. If something is degik, then it is toke. Vudeta is kebeviz. Question: based on the above, is Vudeta ficava?","3"
"If something is laco, then it is kebeviz. If something is rokudeg, then it is lovopufa. All things that are lovopufa are also niceluc. Every lunim thing is ruvid. Bucofis is kabami. Lacevep is known to be secovo. All things that are secovo are also rokudeg. Tobinot is known to be renuzebi. Anything that is vopi is also konegaf. Question: based on the above, is Lacevep niceluc?","3"
"All things that are renuzebi are also gota. It is given that Mucili is tacafeb. Every selakegu thing is kebeviz. It is given that Biced is toke. Every kebeviz thing is bamodo. It is given that Vekup is zivibudi. Every rokudeg thing is segu. If something is toke, then it is selakegu. Question: is Biced bamodo?","3"
"Zamim is known to be kaci. It is given that Sakanit is bamodo. Every dicurifo thing is bolobozi. Anything that is gota is also vecumepo. Feroz is saretila. Anything that is vabafi is also fafa. If something is niceluc, then it is tacafeb. If something is kaci, then it is dicurifo. It is given that Bucofis is bikeze. Vudeta is known to be degik. All things that are bolobozi are also gota. Question: based on the above, is Zamim vecumepo?","4"
"Vugute is known to be tanebomi. All things that are mivicom are also lunim. All things that are rupefatu are also sugezoti. Biced is bikeze. Anything that is secovo is also zumivo. Every canaceg thing is rupefatu. Vebo is known to be tutucozez. Fape is known to be capopi. Gasa is minozuna. Every vabafi thing is tecolib. Anything that is tutucozez is also canaceg. Question: based on the above, is Vebo sugezoti?","3"
"All things that are bikeze are also tanebomi. Anything that is canaceg is also renuzebi. Kufide is known to be tacafeb. Zeza is vopi. If something is tanebomi, then it is macotep. Anything that is ficava is also selakegu. If something is gevu, then it is bikeze. Every tacafeb thing is gevu. All things that are tecolib are also niceluc. Tofu is known to be segu. Question: based on the above, is Kufide macotep?","4"
"It is given that Tobinot is bolobozi. Anything that is saretila is also secovo. If something is tecolib, then it is laco. Lacevep is pavuro. Every toke thing is segu. Kugipug is toke. Question: based on the above, is Kugipug segu?","1"
"Semuzo is known to be secovo. If something is pecek, then it is kebeviz. Fisafut is known to be niceluc. If something is tecolib, then it is lovopufa. If something is ligoca, then it is degik. If something is kebeviz, then it is tanebomi. Anything that is bikeze is also ruvid. It is given that Vebo is pecek. All things that are canaceg are also gota. It is given that Kufide is rupefatu. If something is bamodo, then it is minozuna. If something is tanebomi, then it is tecolib. Bucofis is known to be lunim. Question: is Vebo lovopufa?","4"
"Zamim is ruvid. It is given that Kugipug is capopi. Every degik thing is laco. Semuzo is known to be rokudeg. If something is rokudeg, then it is ficava. It is given that Vudeta is macotep. Anything that is covivi is also tutucozez. Every laco thing is gota. If something is ficava, then it is degik. Every bikeze thing is dicurifo. Anything that is niceluc is also bolobozi. Question: based on the above, is Semuzo gota?","4"
"Anything that is vopi is also toke. Vugute is macotep. If something is segu, then it is tanebomi. Anything that is secovo is also tacafeb. Every konegaf thing is segu. If something is minozuna, then it is capopi. Dame is citubagep. Semuzo is known to be ficava. Every fafa thing is niceluc. Sakanit is saretila. Pimorip is konegaf. Question: is Pimorip tanebomi?","2"
"Mipenet is dicurifo. It is given that Kafasa is tecolib. All things that are saretila are also degik. It is given that Cecikon is minozuna. Anything that is dicurifo is also kebeviz. Every lovopufa thing is vabafi. If something is kebeviz, then it is laco. Question: is Mipenet laco?","2"
"If something is degik, then it is renuzebi. All things that are vopi are also canaceg. Bovulac is vecumepo. If something is covivi, then it is capopi. Rilidu is known to be kabami. All things that are secovo are also ruvid. Pimat is bikeze. If something is dicurifo, then it is gota. Zamim is known to be covivi. Question: is Zamim capopi?","1"
"Anything that is tutucozez is also pavuro. Cinisa is rokudeg. Every toke thing is laco. Anything that is citubagep is also tanebomi. Fape is macotep. If something is renuzebi, then it is gevu. If something is konegaf, then it is toke. If something is tanebomi, then it is konegaf. Rilidu is known to be citubagep. Every kebeviz thing is niceluc. Kugipug is known to be bikeze. All things that are covivi are also saretila. Question: based on the above, is Rilidu laco?","4"
"Pimorip is minozuna. It is given that Mipenet is tanebomi. All things that are sugezoti are also rokudeg. It is given that Fape is bolobozi. Every dicurifo thing is segu. If something is tanebomi, then it is bikeze. Question: based on the above, is Mipenet bikeze?","1"
"Anything that is rupefatu is also fafa. Anything that is gevu is also kabami. It is given that Reboro is rokudeg. Anything that is secovo is also vabafi. If something is fafa, then it is gevu. If something is capopi, then it is toke. It is given that Feroz is ruvid. It is given that Vudeta is bamodo. All things that are ruvid are also rupefatu. Dame is known to be tacafeb. Question: based on the above, is Feroz kabami?","4"
"Kufide is segu. If something is gevu, then it is kaci. Anything that is fafa is also tanebomi. If something is secovo, then it is kabami. Tunuc is known to be kazufec. All things that are kabami are also dicurifo. Vudeta is known to be secovo. Question: is Vudeta dicurifo?","2"
"It is given that Cinisa is ruvid. Bare is sugezoti. It is given that Lakab is lovopufa. Every minozuna thing is ficava. All things that are kabami are also renuzebi. If something is degik, then it is gota. It is given that Gasa is lunim. Vebo is degik. Anything that is vopi is also kebeviz. Every macotep thing is fafa. Question: is Vebo gota?","1"
"All things that are gota are also gevu. Every rupefatu thing is bikeze. If something is lunim, then it is ruvid. All things that are gevu are also rupefatu. Cinisa is gota. Vekup is secovo. Anything that is bikeze is also zivibudi. All things that are toberes are also minozuna. Semuzo is segu. Question: is Cinisa zivibudi?","4"
"If something is citubagep, then it is tacafeb. Anything that is ruvid is also degik. Tofu is known to be toberes. All things that are secovo are also lovopufa. Vebo is known to be saretila. All things that are sugezoti are also ficava. Every mivicom thing is ruvid. Anything that is renuzebi is also mivicom. Fape is kaci. Pimat is tanebomi. Every minozuna thing is segu. Zamim is known to be renuzebi. Question: based on the above, is Zamim degik?","3"
"It is given that Vekup is kazufec. If something is ficava, then it is minozuna. Anything that is minozuna is also sugezoti. Every ruvid thing is selakegu. Anything that is pecek is also covivi. Biced is known to be lunim. It is given that Reboro is zivibudi. If something is kazufec, then it is ficava. Question: is Vekup sugezoti?","3"
"Every canaceg thing is bamodo. Pimorip is known to be tacafeb. Every ficava thing is selakegu. Anything that is bolobozi is also canaceg. All things that are fafa are also renuzebi. Every tacafeb thing is bolobozi. Bare is known to be rupefatu. Pizu is known to be vabafi. Question: based on the above, is Pimorip bamodo?","3"
"Every secovo thing is tacafeb. Every vopi thing is covivi. It is given that Bucofis is tecolib. If something is tacafeb, then it is gevu. Anything that is gevu is also toberes. Anything that is bolobozi is also vecumepo. If something is ligoca, then it is bikeze. It is given that Biced is rokudeg. Zamim is macotep. All things that are canaceg are also bamodo. It is given that Zeza is segu. Nomut is secovo. Question: based on the above, is Nomut toberes?","3"
"Mucili is known to be renuzebi. Fisafut is zumivo. Anything that is ligoca is also niceluc. Kugipug is known to be mivicom. If something is mivicom, then it is vopi. All things that are macotep are also gevu. It is given that Tobinot is pavuro. If something is capopi, then it is vabafi. Anything that is laco is also bikeze. All things that are vopi are also gota. Nomut is known to be kaci. If something is gota, then it is macotep. Question: is Kugipug gevu?","4"
"Kugipug is known to be kebeviz. All things that are ruvid are also zumivo. Pimat is lunim. It is given that Cinisa is ruvid. Anything that is vecumepo is also ligoca. If something is zumivo, then it is kazufec. Every dicurifo thing is tanebomi. If something is rupefatu, then it is vopi. All things that are capopi are also kabami. Question: based on the above, is Cinisa kazufec?","2"
"If something is tacafeb, then it is gevu. Every vopi thing is laco. Every sugezoti thing is tacafeb. Bare is gota. Anything that is kebeviz is also zivibudi. Zamim is rupefatu. Cinisa is sugezoti. Feroz is ligoca. Anything that is gevu is also pavuro. Question: is Cinisa pavuro?","3"
"Every toberes thing is toke. Every fafa thing is mivicom. All things that are covivi are also rokudeg. Zeza is gevu. It is given that Bovulac is covivi. Lakab is known to be bolobozi. Anything that is selakegu is also gota. Question: is Bovulac rokudeg?","1"
"Anything that is citubagep is also covivi. It is given that Fape is pavuro. Zano is known to be bamodo. Every bamodo thing is citubagep. Anything that is dicurifo is also kebeviz. Every covivi thing is pecek. If something is ficava, then it is tanebomi. Every degik thing is niceluc. Pizu is bolobozi. Dame is gota. Nomut is konegaf. Question: based on the above, is Zano pecek?","3"
"All things that are pecek are also toke. All things that are citubagep are also ruvid. Cecikon is pavuro. If something is lovopufa, then it is pecek. All things that are secovo are also bikeze. Vekup is known to be lovopufa. Mucili is known to be ficava. Pimat is known to be vopi. Question: is Vekup toke?","2"
"Mucili is kaci. Every pecek thing is lunim. All things that are gota are also bikeze. If something is kazufec, then it is segu. Tofu is known to be pavuro. Anything that is sugezoti is also zumivo. Sovabuk is rupefatu. Vekup is known to be kebeviz. Every kebeviz thing is kazufec. Question: is Vekup segu?","2"
"Cosa is known to be ruvid. All things that are toke are also tacafeb. It is given that Tofu is konegaf. Tumak is known to be vopi. It is given that Bovulac is saretila. Anything that is kaci is also tanebomi. Rilidu is known to be toke. All things that are ficava are also lunim. Question: is Rilidu tacafeb?","1"
"If something is minozuna, then it is lunim. Anything that is dicurifo is also ruvid. Fape is secovo. All things that are gevu are also fafa. It is given that Cinisa is selakegu. Muri is tacafeb. All things that are zivibudi are also dicurifo. Semuzo is pecek. Anything that is secovo is also zivibudi. All things that are kaci are also covivi. Question: based on the above, is Fape ruvid?","3"
"Biced is zumivo. Lakab is selakegu. Kugipug is known to be pecek. All things that are pavuro are also kebeviz. All things that are gevu are also pavuro. Every selakegu thing is gevu. Pimat is toberes. All things that are saretila are also rokudeg. If something is rupefatu, then it is segu. Question: is Lakab kebeviz?","3"
"Anything that is dicurifo is also bikeze. Semuzo is known to be konegaf. Every bolobozi thing is toke. All things that are vabafi are also tacafeb. Mucili is known to be laco. Fisafut is capopi. Lakab is zivibudi. If something is capopi, then it is vabafi. Question: based on the above, is Fisafut tacafeb?","2"
"Zamim is sugezoti. It is given that Vudeta is canaceg. Every mivicom thing is citubagep. Anything that is citubagep is also capopi. Fisafut is macotep. All things that are dicurifo are also pavuro. All things that are capopi are also toke. Pizu is known to be mivicom. Every covivi thing is pecek. Question: based on the above, is Pizu toke?","3"
"It is given that Zeza is minozuna. If something is minozuna, then it is bikeze. If something is rupefatu, then it is vabafi. Kugipug is pecek. Tunuc is sugezoti. Anything that is zivibudi is also kaci. It is given that Vebo is vecumepo. Question: is Zeza bikeze?","1"
"If something is tanebomi, then it is toke. Mipenet is known to be laco. All things that are bamodo are also selakegu. Pimorip is known to be lovopufa. All things that are tecolib are also tacafeb. Every niceluc thing is mivicom. Anything that is secovo is also pecek. It is given that Bovulac is bamodo. Question: based on the above, is Bovulac selakegu?","1"
"Cosa is known to be fafa. If something is tecolib, then it is ruvid. It is given that Tofu is kaci. Every segu thing is secovo. Zeza is sugezoti. Every tutucozez thing is zumivo. If something is zumivo, then it is toke. If something is toke, then it is konegaf. Fape is laco. It is given that Kafasa is kabami. All things that are kaci are also tutucozez. Question: is Tofu konegaf?","4"
"All things that are fafa are also niceluc. Every niceluc thing is kazufec. Pimat is known to be tanebomi. Lacevep is kebeviz. Mucili is zivibudi. Anything that is ficava is also pavuro. Every tacafeb thing is selakegu. All things that are laco are also gevu. Every zivibudi thing is tutucozez. If something is tutucozez, then it is fafa. Question: based on the above, is Mucili kazufec?","4"
"It is given that Zeza is citubagep. Tunuc is vopi. It is given that Dame is zivibudi. If something is vopi, then it is niceluc. Every bamodo thing is tecolib. Anything that is canaceg is also dicurifo. Nomut is known to be ficava. Every rupefatu thing is segu. It is given that Bare is kabami. Every niceluc thing is lunim. Question: based on the above, is Tunuc lunim?","2"
"Cosa is mivicom. If something is selakegu, then it is pavuro. Anything that is rupefatu is also ruvid. All things that are capopi are also toberes. Zeza is zumivo. All things that are lunim are also niceluc. Gasa is tacafeb. Every zumivo thing is segu. Tumak is known to be gevu. It is given that Tunuc is dicurifo. Question: is Zeza segu?","1"
"Pizu is known to be ligoca. It is given that Lacevep is gevu. All things that are ruvid are also citubagep. Anything that is bamodo is also macotep. Anything that is vabafi is also vopi. If something is tutucozez, then it is tacafeb. Vebo is known to be pecek. Pimorip is known to be ruvid. Question: is Pimorip citubagep?","1"
"Semuzo is known to be ficava. Every kabami thing is konegaf. Anything that is selakegu is also niceluc. All things that are segu are also laco. If something is toke, then it is selakegu. Fape is citubagep. All things that are niceluc are also fafa. Zamim is known to be kaci. Bovulac is toke. Question: based on the above, is Bovulac fafa?","3"
"Every tutucozez thing is zivibudi. It is given that Sakanit is lovopufa. Cecikon is pavuro. All things that are tacafeb are also macotep. Every selakegu thing is kabami. If something is zivibudi, then it is vopi. It is given that Mipenet is lunim. Anything that is capopi is also zumivo. All things that are vopi are also capopi. Zamim is tutucozez. Question: based on the above, is Zamim zumivo?","4"
"It is given that Tunuc is lunim. All things that are gevu are also toke. Pimat is canaceg. All things that are minozuna are also tacafeb. If something is tecolib, then it is ruvid. It is given that Pizu is saretila. All things that are kabami are also zivibudi. It is given that Mipenet is ficava. If something is vabafi, then it is tanebomi. If something is canaceg, then it is tecolib. Question: is Pimat ruvid?","2"
"If something is macotep, then it is selakegu. Every minozuna thing is citubagep. Kafasa is known to be rokudeg. All things that are dicurifo are also tanebomi. Every tanebomi thing is macotep. Every lovopufa thing is konegaf. Every kebeviz thing is pavuro. Bucofis is capopi. All things that are kaci are also dicurifo. Cecikon is kaci. Question: is Cecikon selakegu?","4"
"All things that are laco are also lunim. All things that are toberes are also canaceg. If something is tecolib, then it is vabafi. Pimorip is sugezoti. Bare is known to be gevu. Anything that is canaceg is also ficava. If something is vopi, then it is renuzebi. Every ficava thing is tecolib. Bucofis is toberes. Tobinot is known to be citubagep. Anything that is ruvid is also pavuro. Question: based on the above, is Bucofis vabafi?","4"
"It is given that Pimorip is tecolib. If something is canaceg, then it is zivibudi. Every zivibudi thing is renuzebi. It is given that Vudeta is covivi. Every saretila thing is canaceg. It is given that Zamim is saretila. It is given that Pizu is lunim. Every selakegu thing is konegaf. Bovulac is laco. Every gota thing is citubagep. Question: is Zamim renuzebi?","3"
"Anything that is capopi is also secovo. It is given that Cinisa is degik. Cosa is known to be rokudeg. Every canaceg thing is tanebomi. All things that are gota are also lovopufa. Anything that is bolobozi is also pecek. If something is tanebomi, then it is tacafeb. Anything that is tacafeb is also covivi. Every fafa thing is vecumepo. Tunuc is vabafi. It is given that Mucili is ficava. All things that are vabafi are also canaceg. Nomut is known to be ruvid. Question: is Tunuc covivi?","4"
"Anything that is gota is also degik. Mucili is known to be ligoca. Vekup is known to be secovo. Bucofis is kebeviz. Anything that is kebeviz is also selakegu. If something is bikeze, then it is lunim. If something is renuzebi, then it is ruvid. Lacevep is known to be gevu. Every rupefatu thing is tecolib. Dame is toberes. Question: is Bucofis selakegu?","1"
"If something is tacafeb, then it is pavuro. Anything that is canaceg is also ruvid. All things that are ruvid are also minozuna. All things that are tutucozez are also zumivo. Anything that is rokudeg is also canaceg. Vugute is capopi. Anything that is kazufec is also dicurifo. Tofu is known to be ligoca. Kafasa is bamodo. Anything that is bamodo is also rokudeg. Question: based on the above, is Kafasa minozuna?","4"
"Every gevu thing is saretila. If something is covivi, then it is tecolib. Zano is konegaf. Anything that is tutucozez is also sugezoti. Nomut is known to be citubagep. Anything that is rokudeg is also tutucozez. All things that are kebeviz are also canaceg. Zamim is known to be pavuro. Bucofis is known to be secovo. Sovabuk is known to be rokudeg. Every tanebomi thing is ficava. Question: is Sovabuk sugezoti?","2"
"Anything that is macotep is also sugezoti. All things that are kazufec are also pecek. Fisafut is dicurifo. Anything that is bikeze is also rokudeg. Sakanit is known to be vecumepo. It is given that Mucili is ruvid. It is given that Kafasa is kabami. If something is kabami, then it is degik. Question: based on the above, is Kafasa degik?","1"
"It is given that Vugute is tecolib. If something is bikeze, then it is kaci. It is given that Tumak is pecek. All things that are canaceg are also bikeze. It is given that Kufide is degik. Every tecolib thing is canaceg. Vudeta is konegaf. Every tutucozez thing is dicurifo. All things that are kaci are also vabafi. Every mivicom thing is macotep. Question: based on the above, is Vugute vabafi?","4"
"Pimorip is known to be macotep. Anything that is tecolib is also kebeviz. Every macotep thing is toke. If something is ruvid, then it is citubagep. If something is degik, then it is segu. Kafasa is toberes. It is given that Vebo is niceluc. Every tacafeb thing is konegaf. Question: based on the above, is Pimorip toke?","1"
"If something is kaci, then it is lunim. All things that are toberes are also pavuro. It is given that Mucili is toberes. Every minozuna thing is vecumepo. All things that are pavuro are also mivicom. Lacevep is known to be bamodo. It is given that Vekup is rupefatu. If something is mivicom, then it is bikeze. Feroz is known to be ruvid. It is given that Kufide is tecolib. Question: is Mucili bikeze?","3"
"It is given that Dame is tutucozez. Every gevu thing is konegaf. All things that are toke are also fafa. It is given that Bucofis is ligoca. Nomut is known to be macotep. Every citubagep thing is zumivo. Every ligoca thing is gevu. Question: is Bucofis konegaf?","2"
"It is given that Zeza is gota. Anything that is zumivo is also minozuna. If something is vopi, then it is segu. All things that are bolobozi are also tacafeb. Every rupefatu thing is tecolib. All things that are dicurifo are also citubagep. Cecikon is vopi. It is given that Fisafut is selakegu. Question: is Cecikon segu?","1"
"It is given that Mucili is zivibudi. Anything that is toberes is also citubagep. If something is citubagep, then it is gevu. All things that are bolobozi are also kaci. It is given that Pimorip is tanebomi. It is given that Semuzo is tutucozez. Every vopi thing is segu. All things that are lovopufa are also sugezoti. Vebo is secovo. All things that are kaci are also toberes. If something is pavuro, then it is macotep. Pizu is bolobozi. Question: is Pizu gevu?","4"
"All things that are sugezoti are also zumivo. All things that are capopi are also lovopufa. Pizu is toberes. It is given that Rilidu is ruvid. Anything that is saretila is also selakegu. It is given that Sakanit is sugezoti. Question: based on the above, is Sakanit zumivo?","1"
"Pizu is known to be tanebomi. Every zivibudi thing is citubagep. Reboro is known to be tecolib. It is given that Pimorip is toke. Anything that is renuzebi is also saretila. Rilidu is zivibudi. Every citubagep thing is renuzebi. All things that are laco are also lunim. All things that are saretila are also kazufec. If something is secovo, then it is kaci. It is given that Biced is macotep. Question: is Rilidu kazufec?","4"
"All things that are lunim are also macotep. Every vabafi thing is degik. Every vecumepo thing is toke. Vekup is bamodo. Cosa is known to be rokudeg. Tobinot is known to be vecumepo. It is given that Pimat is segu. Anything that is toke is also citubagep. Anything that is tacafeb is also saretila. Biced is bolobozi. Every minozuna thing is tecolib. Question: is Tobinot citubagep?","2"
"All things that are laco are also dicurifo. If something is kabami, then it is vabafi. Anything that is tecolib is also kabami. All things that are lovopufa are also tacafeb. Every vabafi thing is degik. Vugute is fafa. Mucili is known to be renuzebi. Vebo is known to be tecolib. Question: is Vebo degik?","3"
"Biced is known to be ruvid. Nomut is gota. Anything that is bolobozi is also tutucozez. Anything that is konegaf is also mivicom. All things that are vecumepo are also capopi. Cinisa is segu. It is given that Fape is gevu. Every ruvid thing is konegaf. Question: based on the above, is Biced mivicom?","2"
"It is given that Tobinot is lunim. If something is pecek, then it is konegaf. All things that are sugezoti are also renuzebi. Fisafut is known to be sugezoti. If something is renuzebi, then it is zumivo. If something is bamodo, then it is kebeviz. Lacevep is rupefatu. Biced is vopi. Every secovo thing is kaci. If something is zumivo, then it is bolobozi. It is given that Vudeta is minozuna. All things that are laco are also canaceg. Question: based on the above, is Fisafut bolobozi?","3"
"It is given that Tunuc is ligoca. If something is secovo, then it is selakegu. If something is zivibudi, then it is pavuro. Biced is kaci. Lacevep is known to be laco. If something is laco, then it is citubagep. Question: based on the above, is Lacevep citubagep?","1"
"Bovulac is canaceg. All things that are pavuro are also ruvid. It is given that Mucili is gota. If something is vabafi, then it is toke. If something is pecek, then it is macotep. Every lovopufa thing is ligoca. Anything that is gota is also pavuro. Anything that is ruvid is also lovopufa. Bare is zumivo. Biced is fafa. Nomut is known to be tecolib. All things that are tutucozez are also tacafeb. Question: is Mucili ligoca?","4"
"It is given that Sakanit is lunim. All things that are toberes are also tutucozez. All things that are gevu are also fafa. If something is segu, then it is covivi. Every covivi thing is toberes. It is given that Mipenet is segu. Anything that is dicurifo is also laco. Tumak is zumivo. If something is bikeze, then it is degik. Question: based on the above, is Mipenet tutucozez?","3"
