"text","label"
"Tofu is luzemekuz. If something is bikeze, then it is gupeloco. Every dizemubun thing is fafa. Anything that is selakegu is also bagonusos. Zeza is known to be nidekapa. Every fafa thing is bopobet. It is given that Vugute is badir. All things that are bora are also covivi. If something is luzemekuz, then it is bikeze. Anything that is gupeloco is also dizemubun. It is given that Tumak is kaci. All things that are siretuniv are also sugezoti. If something is tasubuso, then it is nide. Question: based on the above, is Tofu bopobet?","5"
"Mucili is lacoricur. If something is zapekam, then it is pakotu. All things that are gerisol are also bolobozi. All things that are vuvecifeb are also loburu. Zeza is rupefatu. Fape is known to be vuvecifeb. Every tanebomi thing is niceluc. All things that are niceluc are also zapekam. Every pakotu thing is dizemubun. All things that are kebeviz are also tanebomi. All things that are curosepuk are also kamobefif. Every mivicom thing is vabafi. Every loburu thing is kebeviz. It is given that Bare is lebepameb. Question: is Fape dizemubun?","7"
"Every mosam thing is zikocu. Feroz is known to be pozegapi. It is given that Cosa is cedozazo. All things that are bimo are also tasubuso. If something is mukagepo, then it is mapanukob. If something is pozegapi, then it is mosam. Reboro is known to be lacoricur. All things that are nidekapa are also kaci. Anything that is zikocu is also nidekapa. Every nide thing is bopobet. Question: based on the above, is Feroz kaci?","4"
"If something is rose, then it is nesitonur. Anything that is macotep is also zobibapa. If something is kavakoded, then it is kabami. Tunuc is tecolib. Tofu is known to be rokudeg. Zeza is known to be konegaf. It is given that Sakanit is rose. Fape is known to be reri. Question: based on the above, is Sakanit nesitonur?","1"
"If something is vuca, then it is tilafas. All things that are kolole are also gevu. Anything that is zobibapa is also kivepat. It is given that Muri is zulimano. Anything that is binobogo is also lepituk. It is given that Lacevep is mukagepo. Every zulimano thing is zobibapa. Kafasa is toberes. Question: is Muri kivepat?","2"
"All things that are minozuna are also sisedugem. Tunuc is known to be midop. Feroz is known to be ficava. Anything that is tutucozez is also mivicom. All things that are ginunike are also tezod. Every volasopok thing is tutucozez. If something is mivicom, then it is mivebi. It is given that Tumak is volasopok. Vebo is known to be laco. It is given that Pimorip is segu. If something is nogaz, then it is bacopi. All things that are mivebi are also zuridu. Question: is Tumak zuridu?","4"
"All things that are nuged are also fiza. All things that are tutucozez are also kubolalik. Biced is known to be tutucozez. It is given that Tunuc is nutota. Anything that is bacopi is also nero. Every gebapal thing is macotep. Fisafut is zusisi. Question: is Biced kubolalik?","1"
"Muri is momacav. Every nero thing is kebeviz. It is given that Sakanit is lunim. It is given that Cosa is ruvid. Anything that is marato is also tobefofe. Every lemul thing is mosur. Anything that is cumeso is also cetetoped. Every renuzebi thing is volasopok. Anything that is lunim is also renuzebi. Tofu is fafa. Nomut is known to be mivicom. Question: based on the above, is Sakanit volasopok?","2"
"If something is nide, then it is fukesot. All things that are fukesot are also toberes. If something is laguzi, then it is gozipib. Lacevep is nide. It is given that Dame is tecolib. Sovabuk is known to be rekamabef. All things that are zaku are also fezomi. It is given that Bare is kogut. If something is vabafi, then it is zulimano. If something is fafa, then it is curosepuk. Question: is Lacevep toberes?","2"
"All things that are kidafig are also bagonusos. All things that are tacafeb are also binat. Gasa is pozegapi. Anything that is gupeloco is also vecumepo. It is given that Zeza is nece. Lakab is nesitonur. Kufide is vaki. Every nuged thing is kidafig. Anything that is dezo is also ruvid. It is given that Tumak is nuged. Question: based on the above, is Tumak bagonusos?","2"
"Every tutucozez thing is pozegapi. Cecikon is kodilodo. Muri is known to be zivibudi. It is given that Rilidu is rekamabef. All things that are rokudeg are also vuvecifeb. If something is kalozuc, then it is zobibapa. Every madaga thing is picozol. Fisafut is nide. Tobinot is kabami. Anything that is vuvecifeb is also vuca. Every vuca thing is zumivo. If something is kabami, then it is rokudeg. Question: is Tobinot zumivo?","4"
"It is given that Semuzo is momacav. If something is kamobefif, then it is fiza. It is given that Vugute is kamobefif. If something is zidul, then it is vigub. It is given that Zeza is degik. Anything that is ginunike is also fegigu. It is given that Cecikon is ranadol. It is given that Feroz is fukesot. All things that are fiza are also citubagep. Question: is Vugute citubagep?","2"
"If something is covivi, then it is badir. Every zozetonep thing is covivi. Anything that is zivibudi is also tasubuso. All things that are nuged are also laco. Tumak is nuged. Rilidu is known to be fusazor. Pimat is known to be bezuri. Vudeta is pude. Anything that is fezomi is also zozetonep. All things that are rekamabef are also fezomi. All things that are rubi are also tecolib. All things that are laco are also rekamabef. Every kabami thing is nidekapa. Lacevep is known to be vaki. Question: is Tumak badir?","6"
"All things that are bocadoguz are also bimo. Tofu is known to be gukane. Every bezuri thing is dicurifo. Pimat is bopobet. It is given that Bare is bocadoguz. Anything that is kamobefif is also minozuna. Anything that is badir is also lemul. Every mukagepo thing is tuvacug. Vekup is known to be tecolib. Question: based on the above, is Bare bimo?","1"
"Every debi thing is pogim. All things that are lebotil are also niceluc. Sakanit is known to be pozegapi. All things that are curosepuk are also nogaz. All things that are ligoca are also vaki. If something is niceluc, then it is gila. It is given that Cecikon is kabami. Anything that is cumeso is also binat. It is given that Biced is dicurifo. Every dozodolem thing is mukagepo. Tobinot is known to be lebotil. Every gila thing is sudav. All things that are sudav are also curosepuk. Question: is Tobinot nogaz?","5"
"It is given that Vekup is badir. Vudeta is bamodo. It is given that Biced is zapekam. All things that are bamodo are also talopi. Anything that is talopi is also rokudeg. If something is lebepameb, then it is bizako. Cosa is known to be fafa. If something is zikocu, then it is saretila. All things that are rokudeg are also lebepameb. All things that are kazufec are also lebotil. Rilidu is midop. If something is loda, then it is binat. All things that are decukep are also bora. Question: based on the above, is Vudeta bizako?","4"
"Every ruvid thing is zidul. All things that are vopi are also bizako. Biced is cetetoped. Pimorip is known to be pakotu. Vekup is known to be bomot. If something is zudimaf, then it is nece. Every talopi thing is mosam. If something is fukesot, then it is siretuniv. Every siretuniv thing is vopi. Every kiriko thing is mosur. Every pakotu thing is fukesot. Kafasa is covid. Question: is Pimorip bizako?","4"
"Anything that is dededebum is also curosepuk. Every surifecuk thing is covid. Lacevep is gozipib. All things that are niceluc are also siretuniv. Every dicurifo thing is lebepameb. If something is nenalulik, then it is fiza. All things that are ginunike are also fafa. Vugute is known to be rupotogil. All things that are curosepuk are also toku. All things that are dozodolem are also niceluc. All things that are vigub are also surifecuk. Vekup is tasubuso. All things that are fafa are also vigub. Anything that is citubagep is also toke. Every covid thing is dozodolem. Every siretuniv thing is kodilodo. Gasa is known to be bizako. It is given that Tofu is nenalulik. If something is fiza, then it is nogaz. Every nogaz thing is ginunike. Every toku thing is pude. Anything that is kodilodo is also dededebum. Question: is Tofu pude?","15"
"Anything that is vecumepo is also redasalo. If something is pozegapi, then it is bizako. If something is nece, then it is zidul. Every korer thing is bepege. Vugute is korer. All things that are kiriko are also vecumepo. If something is bizako, then it is cumeso. Every bepege thing is pozegapi. It is given that Kafasa is depipasu. Every redasalo thing is binobogo. Feroz is dozodolem. Every dezo thing is vigub. It is given that Zamim is segu. Every cumeso thing is kiriko. Question: based on the above, is Vugute binobogo?","8"
"All things that are bizako are also gaku. Kugipug is momacav. Nomut is known to be nuki. It is given that Feroz is rekamabef. It is given that Zeza is bizako. It is given that Kufide is lemul. Anything that is ficava is also lutap. Anything that is kabami is also zusisi. All things that are minozuna are also tiki. Question: based on the above, is Zeza gaku?","1"
"Anything that is rupefatu is also nece. It is given that Vebo is niko. Gasa is kivepat. All things that are niko are also lunim. Anything that is sobamaki is also talopi. If something is lunim, then it is mivicom. It is given that Fape is mocanotin. It is given that Vudeta is zusisi. Every saretila thing is rubi. Question: based on the above, is Vebo mivicom?","2"
"If something is fusazor, then it is nuki. All things that are curosepuk are also zapekam. Anything that is nidekapa is also canaceg. All things that are bisar are also nidekapa. Every gila thing is bisar. It is given that Bovulac is gila. Every laco thing is lidu. Anything that is canaceg is also bopobet. Lacevep is known to be dededebum. If something is dozodolem, then it is nero. Mucili is kacad. Gasa is tuvacug. Question: based on the above, is Bovulac bopobet?","4"
"Zamim is surifecuk. Kugipug is fafa. Every zobibapa thing is ligoca. Cecikon is known to be rubi. Biced is known to be momacav. Lacevep is zikocu. All things that are momacav are also ficava. All things that are vikacesa are also mosur. If something is rekamabef, then it is kamobefif. Question: based on the above, is Biced ficava?","1"
"It is given that Pimorip is nidekapa. Every ficava thing is kebeviz. Zeza is toke. All things that are bagonusos are also rupefatu. Mipenet is known to be kubolalik. If something is segu, then it is konegaf. Vugute is volasopok. Zamim is segu. Question: is Zamim konegaf?","1"
"Anything that is tobefofe is also rupefatu. Feroz is known to be kogut. Anything that is rupefatu is also bisar. If something is vuvecifeb, then it is bacopi. All things that are cumeso are also covid. If something is mocanotin, then it is tobefofe. If something is fukesot, then it is bifolo. Bovulac is cumeso. If something is bifolo, then it is mocanotin. All things that are gupeloco are also putiri. If something is covid, then it is lemul. Lacevep is known to be nide. All things that are tuvacug are also tevatur. Anything that is lemul is also fukesot. Question: based on the above, is Bovulac bisar?","8"
"If something is sudav, then it is segu. It is given that Reboro is dededebum. Bare is known to be luzemekuz. Anything that is nenalulik is also vecumepo. Every luzemekuz thing is nenalulik. All things that are veka are also cedozazo. Every toke thing is selakegu. Pimorip is known to be lutap. If something is depipasu, then it is laguzi. Sovabuk is known to be zidul. Question: based on the above, is Bare vecumepo?","2"
"It is given that Tofu is debi. Every zumivo thing is pavuro. If something is tanebomi, then it is kaci. All things that are dizemubun are also covivi. Anything that is bocadoguz is also bikeze. Zano is known to be pomisog. Anything that is kiriko is also mosam. Reboro is known to be bocadoguz. Anything that is bikeze is also dizemubun. Pizu is tuvacug. Every dicurifo thing is ligoca. Question: is Reboro covivi?","3"
"Pimat is known to be mosam. Anything that is lebotil is also nuki. Every mosam thing is kavakoded. Anything that is kavakoded is also mivicom. It is given that Cosa is bolobozi. It is given that Bovulac is midop. Cinisa is known to be kiriko. Anything that is sisedugem is also lutap. It is given that Kafasa is pomisog. Anything that is veka is also vabafi. If something is mivicom, then it is lebotil. Question: is Pimat nuki?","4"
"All things that are tutucozez are also mocanotin. Tumak is known to be bagonusos. Every tacafeb thing is dizemubun. Mipenet is tacafeb. All things that are dizemubun are also loda. If something is ficava, then it is cedozazo. Semuzo is pavuro. Question: is Mipenet loda?","2"
"It is given that Tunuc is dezo. All things that are dezo are also tanebomi. Every tanebomi thing is macotep. If something is toberes, then it is vopi. Kufide is known to be madaga. Tumak is known to be tevatur. If something is kivepat, then it is bisar. Every fiza thing is bacopi. Question: is Tunuc macotep?","2"
"If something is ginunike, then it is badir. It is given that Cosa is dizemubun. Every zozetonep thing is decukep. It is given that Reboro is bolobozi. If something is segu, then it is citubagep. Every nesitonur thing is tacafeb. Anything that is tecolib is also mapanukob. It is given that Feroz is dicurifo. Lakab is known to be mosam. All things that are mosam are also segu. Question: based on the above, is Lakab citubagep?","2"
"Every bolobozi thing is bimo. If something is ligoca, then it is gukane. Every lidu thing is bisar. If something is curosepuk, then it is bolobozi. Tunuc is known to be ligoca. Anything that is rupotogil is also dere. All things that are gukane are also lidu. If something is bisar, then it is curosepuk. Every sudav thing is covivi. Mucili is known to be sugezoti. Anything that is kidafig is also tilafas. Anything that is gebapal is also rupefatu. Tofu is known to be reri. Question: based on the above, is Tunuc bimo?","6"
"It is given that Fape is fiza. Cecikon is known to be citubagep. If something is bizako, then it is tupur. Every pozegapi thing is loda. Zeza is nogaz. Kugipug is known to be gevu. Pizu is known to be bizako. Anything that is curosepuk is also nero. Question: based on the above, is Pizu tupur?","1"
"Anything that is mosam is also zulimano. All things that are volasopok are also binobogo. Bucofis is lunim. Anything that is cetetoped is also kiriko. Anything that is binobogo is also toku. Anything that is mosur is also zozetonep. Anything that is nuki is also nide. Feroz is cetetoped. If something is selakegu, then it is mukagepo. It is given that Sakanit is zusisi. Anything that is zulimano is also volasopok. Vudeta is nesitonur. Every kiriko thing is mosam. Question: is Feroz toku?","6"
"It is given that Gasa is vigub. If something is lacoricur, then it is bezuri. Vudeta is known to be bagonusos. Anything that is gorepeli is also zudimaf. Vebo is known to be mivebi. It is given that Cecikon is bomot. If something is zivibudi, then it is surifecuk. Every sudav thing is bora. Anything that is bomot is also zivibudi. If something is tobefofe, then it is canaceg. It is given that Tobinot is zusisi. Question: based on the above, is Cecikon surifecuk?","2"
"Pizu is known to be pecek. It is given that Tunuc is volasopok. If something is rose, then it is kaci. Anything that is zulimano is also konegaf. Tobinot is decukep. Anything that is binobogo is also zulimano. All things that are bimo are also capopi. Every pecek thing is binobogo. Question: based on the above, is Pizu konegaf?","3"
"Kufide is known to be rupefatu. If something is lidu, then it is kalozuc. Lakab is nuged. Every debi thing is madaga. Anything that is rokudeg is also tekut. If something is vopi, then it is dicurifo. Anything that is picozol is also niko. If something is binobogo, then it is midop. All things that are midop are also mivicom. It is given that Sovabuk is ranadol. It is given that Fape is picozol. Biced is zobibapa. All things that are niko are also binobogo. Question: based on the above, is Fape mivicom?","4"
"Muri is known to be loburu. It is given that Cinisa is niceluc. All things that are niko are also tuvacug. Anything that is laguzi is also bizako. Every bopobet thing is laguzi. Anything that is fezomi is also bocadoguz. Fisafut is pozegapi. All things that are korer are also toke. Gasa is bezuri. Every pozegapi thing is bopobet. Question: is Fisafut bizako?","3"
