"text","label"
"It is given that Lakab is vuvecifeb. Tofu is known to be tikuk. All things that are fegigu are also reri. Anything that is niko is also misufanov. If something is kidafig, then it is kodilodo. Every badir thing is rosapokus. Anything that is kogut is also bimo. Every rosapokus thing is gila. It is given that Muri is nece. It is given that Rilidu is tecolib. Anything that is nece is also bubekan. All things that are bepege are also kebeviz. Pimat is known to be surifecuk. Tumak is bisar. Anything that is bubekan is also badir. Mipenet is mapanukob. Vugute is known to be zuridu. Anything that is mosam is also ficava. If something is bolobozi, then it is siretuniv. Anything that is gila is also cedozazo. If something is nutota, then it is cetetoped. Lacevep is vopi. If something is niceluc, then it is mivebi. Zeza is nenalulik. Question: is Muri cedozazo?","5"
"All things that are tecolib are also zaku. If something is pogim, then it is tecolib. If something is kivepat, then it is tikuk. Sakanit is mosur. If something is mivebi, then it is reri. It is given that Vebo is degik. Every zobibapa thing is rupefatu. Every bolobozi thing is cetetoped. If something is kodilodo, then it is sudav. Semuzo is known to be lovopufa. If something is dozodolem, then it is capopi. Anything that is lemul is also nidekapa. All things that are redasalo are also kabami. Kafasa is nenalulik. Zamim is nogaz. Every nesitonur thing is zulimano. Tunuc is mosam. Pimorip is korer. It is given that Rilidu is pogim. Question: based on the above, is Rilidu zaku?","2"
"Vugute is known to be gevu. Anything that is surifecuk is also tupur. Feroz is known to be kebeviz. Kafasa is degik. All things that are kubolalik are also fusazor. It is given that Vudeta is siretuniv. Biced is known to be dozodolem. All things that are nutota are also kodilodo. Every nuged thing is depipasu. All things that are mukagepo are also niko. If something is depipasu, then it is fapite. Vebo is known to be vuca. Rilidu is known to be nuged. If something is gebapal, then it is kiriko. Sakanit is lebepameb. All things that are tacafeb are also kaci. Fape is known to be lovopufa. All things that are toke are also kazufec. It is given that Nomut is ginunike. Zamim is nece. Question: is Rilidu fapite?","2"
"Anything that is veka is also bopobet. Every nuki thing is lemul. Anything that is selakegu is also gila. All things that are saretila are also nutota. It is given that Bare is pecek. Every gupeloco thing is ruvid. Bovulac is laguzi. It is given that Vebo is bomot. Every bopobet thing is covid. Anything that is kodilodo is also lovopufa. It is given that Nomut is veka. Tofu is fukesot. Lacevep is known to be nesitonur. Every vopi thing is gevu. Rilidu is nenalulik. Anything that is covid is also selakegu. Anything that is cetetoped is also nece. If something is vuvecifeb, then it is zulimano. Zano is known to be kazufec. Question: based on the above, is Nomut gila?","4"
"Kafasa is mukagepo. Semuzo is known to be zumivo. All things that are zobibapa are also gupeloco. If something is zuridu, then it is nesitonur. It is given that Zeza is tutucozez. All things that are tezod are also dozodolem. It is given that Reboro is canaceg. Rilidu is toku. All things that are toberes are also cetetoped. It is given that Lakab is kavakoded. If something is gevu, then it is surifecuk. If something is nogaz, then it is gevu. All things that are veka are also vecumepo. Cinisa is fiza. All things that are surifecuk are also bikeze. Anything that is fusazor is also ginunike. Anything that is toku is also nogaz. Every gerisol thing is badir. Anything that is bikeze is also vuvecifeb. Lacevep is vopi. It is given that Bovulac is gebapal. It is given that Zamim is lacoricur. Question: is Rilidu vuvecifeb?","5"
"Kugipug is known to be fapite. It is given that Reboro is rupefatu. Mipenet is saretila. Anything that is capopi is also misufanov. Every depipasu thing is nuged. Every bifolo thing is kidafig. Zamim is known to be dato. Every rupotogil thing is kavakoded. All things that are vuvecifeb are also nidekapa. Every konegaf thing is mivebi. If something is nenalulik, then it is cetetoped. All things that are fukesot are also momacav. Cinisa is known to be lacoricur. It is given that Bare is zikocu. All things that are macotep are also kubolalik. If something is vopi, then it is bolobozi. It is given that Pimat is gupeloco. If something is misufanov, then it is gerisol. Anything that is tilafas is also redasalo. All things that are bolobozi are also kabami. It is given that Cecikon is nece. Every mukagepo thing is kogut. It is given that Lakab is zaku. Anything that is nuged is also vopi. Every lacoricur thing is konegaf. Tofu is kebeviz. Anything that is kabami is also rupotogil. All things that are mivebi are also capopi. All things that are gerisol are also depipasu. Question: based on the above, is Cinisa kavakoded?","12"
"Every bepege thing is niceluc. It is given that Zamim is bocadoguz. Anything that is dozodolem is also kubolalik. All things that are kolole are also sisedugem. Dame is known to be tevatur. If something is mosam, then it is ginunike. All things that are gukane are also kolole. Every sugezoti thing is capopi. It is given that Tumak is zuridu. Vugute is known to be saretila. If something is rekamabef, then it is vuca. Every bopobet thing is pogim. All things that are vuca are also bubekan. Nomut is known to be siretuniv. All things that are siretuniv are also gukane. If something is nutota, then it is fusazor. If something is madaga, then it is kiriko. Bucofis is known to be bimo. Every bifolo thing is kodilodo. Every sisedugem thing is mosam. Every pogim thing is sugezoti. Kugipug is fapite. Pimorip is laco. Vebo is rosapokus. Every ginunike thing is bopobet. Anything that is cumeso is also korer. Every capopi thing is rekamabef. Anything that is rokudeg is also bikeze. Question: is Nomut bubekan?","12"
"Every bimo thing is kodilodo. Pizu is cumeso. Every fapite thing is bifolo. Anything that is tecolib is also ficava. Cecikon is known to be nutota. It is given that Cosa is madaga. It is given that Rilidu is vuvecifeb. All things that are gevu are also toberes. Anything that is mivicom is also zuridu. Every saretila thing is momacav. All things that are cumeso are also bomot. Gasa is vuca. All things that are bifolo are also kavakoded. All things that are tezod are also gukane. It is given that Zano is dozodolem. All things that are bomot are also curosepuk. All things that are tilafas are also tobefofe. All things that are curosepuk are also mosur. Every mosur thing is mivicom. Fisafut is known to be nero. All things that are tikuk are also kebeviz. Vugute is badir. Every nuged thing is fapite. If something is kavakoded, then it is nuki. Lakab is known to be gebapal. All things that are zuridu are also nuged. All things that are tutucozez are also vecumepo. All things that are nuki are also tutucozez. It is given that Mipenet is kivepat. Question: is Pizu vecumepo?","12"
"Bare is known to be lunim. All things that are rupefatu are also vecumepo. It is given that Biced is pecek. All things that are kaci are also citubagep. It is given that Lakab is tanebomi. Every renuzebi thing is nenalulik. It is given that Reboro is cumeso. Every siretuniv thing is zaku. Tunuc is kivepat. If something is gebapal, then it is niko. Vekup is known to be fusazor. Anything that is konegaf is also cedozazo. If something is nogaz, then it is rosapokus. Lacevep is mukagepo. Every rupotogil thing is bagonusos. If something is bocadoguz, then it is bomot. Anything that is bomot is also bamodo. Every korer thing is ruvid. Zamim is veka. Pizu is known to be fapite. Every segu thing is bocadoguz. It is given that Rilidu is macotep. Vebo is segu. Question: is Vebo bamodo?","3"
"All things that are pavuro are also lemul. Anything that is tikuk is also macotep. Anything that is tilafas is also mivicom. Every madaga thing is rupefatu. It is given that Mucili is gota. Lacevep is known to be loda. Every zuridu thing is laguzi. Anything that is bimo is also fapite. All things that are mivicom are also bimo. Anything that is fafa is also veka. Every vuca thing is gerisol. All things that are siretuniv are also rupotogil. Tobinot is kazufec. All things that are loburu are also nero. All things that are nesitonur are also bisar. Every laguzi thing is siretuniv. Anything that is kiriko is also pogim. Anything that is gerisol is also zikocu. Tofu is known to be kaci. Vugute is vuca. All things that are fapite are also zuridu. Muri is known to be bubekan. Lakab is gupeloco. If something is zikocu, then it is tilafas. All things that are bolobozi are also cumeso. Question: based on the above, is Vugute rupotogil?","10"
"If something is niko, then it is dozodolem. Every rupefatu thing is vopi. Every pavuro thing is nogaz. It is given that Bovulac is selakegu. It is given that Zamim is lacoricur. Every rosapokus thing is bubekan. Anything that is bubekan is also niko. Cosa is known to be gozipib. It is given that Biced is fiza. All things that are covid are also kiriko. Every fiza thing is tutucozez. If something is kabami, then it is zikocu. All things that are dozodolem are also pecek. It is given that Semuzo is sugezoti. Every lovopufa thing is covivi. If something is tutucozez, then it is loda. Every loda thing is rosapokus. Every nogaz thing is kolole. Anything that is vabafi is also mukagepo. Anything that is gupeloco is also nidekapa. Vekup is known to be kivepat. Anything that is gota is also saretila. Gasa is known to be rekamabef. Kugipug is known to be bopobet. Anything that is pecek is also pavuro. Question: is Biced kolole?","10"
"Cinisa is known to be momacav. Pimat is minozuna. If something is tikuk, then it is curosepuk. Anything that is zuridu is also gebapal. Anything that is kodilodo is also kiriko. It is given that Tumak is pecek. Anything that is gupeloco is also niko. Anything that is canaceg is also korer. Lakab is known to be tekut. Vebo is known to be mivicom. Every momacav thing is bepege. If something is fafa, then it is tecolib. Vudeta is known to be cetetoped. It is given that Vugute is tevatur. Mipenet is bocadoguz. Pimorip is ficava. All things that are bepege are also ginunike. If something is dato, then it is toke. Zeza is known to be bikeze. Anything that is segu is also redasalo. Question: is Cinisa ginunike?","2"
"It is given that Cosa is bocadoguz. Every bimo thing is pogim. It is given that Gasa is sisedugem. All things that are pecek are also tekut. All things that are laguzi are also capopi. All things that are mosur are also kazufec. All things that are tikuk are also fapite. If something is fapite, then it is ligoca. If something is pogim, then it is vecumepo. It is given that Dame is luzemekuz. If something is nidekapa, then it is tikuk. Every fusazor thing is renuzebi. Every sugezoti thing is badir. Every ginunike thing is bimo. If something is pomisog, then it is bubekan. Anything that is niceluc is also citubagep. It is given that Bucofis is fukesot. All things that are tilafas are also nesitonur. Every kivepat thing is nece. If something is ligoca, then it is fusazor. If something is vecumepo, then it is pavuro. Every zaku thing is mukagepo. If something is veka, then it is ginunike. Anything that is tezod is also kebeviz. Every bocadoguz thing is nidekapa. Kafasa is known to be rekamabef. If something is renuzebi, then it is veka. Pizu is known to be toberes. Zeza is segu. Vudeta is known to be gupeloco. Question: is Cosa pavuro?","12"
"Anything that is zuridu is also redasalo. Anything that is vopi is also gebapal. Zamim is nero. Fape is kaci. If something is ficava, then it is degik. Every loda thing is segu. Anything that is dozodolem is also kiriko. Muri is loburu. Anything that is bisar is also gerisol. Zeza is known to be rupefatu. It is given that Bare is macotep. It is given that Vugute is zivibudi. Kugipug is dato. Anything that is kaci is also zuridu. Anything that is bepege is also zikocu. It is given that Cecikon is cedozazo. If something is laco, then it is vabafi. Anything that is gila is also sobamaki. Question: based on the above, is Fape redasalo?","2"
"Every midop thing is secovo. It is given that Bare is ruvid. Every kidafig thing is kubolalik. Muri is known to be nuki. It is given that Pimorip is pogim. It is given that Cinisa is minozuna. Pimat is kavakoded. Tofu is curosepuk. Every dozodolem thing is mosur. If something is gota, then it is tecolib. Every kolole thing is citubagep. If something is tezod, then it is bocadoguz. Anything that is tanebomi is also rekamabef. All things that are tekut are also veka. Nomut is known to be gota. If something is secovo, then it is zumivo. Every gila thing is covivi. All things that are badir are also bepege. Every tecolib thing is dozodolem. All things that are niko are also midop. If something is nero, then it is renuzebi. Every mosur thing is niko. Anything that is lacoricur is also gukane. If something is tevatur, then it is zulimano. Question: based on the above, is Nomut zumivo?","7"
"If something is nesitonur, then it is tanebomi. All things that are lunim are also toku. Zamim is known to be zumivo. Anything that is tanebomi is also ruvid. Kugipug is gaku. All things that are macotep are also lacoricur. Pimat is cedozazo. If something is nuki, then it is renuzebi. Every nuged thing is kavakoded. Sovabuk is known to be badir. All things that are ligoca are also lunim. Anything that is ruvid is also tecolib. Vugute is known to be covivi. All things that are lebepameb are also rupotogil. Cinisa is konegaf. If something is ficava, then it is dicurifo. Every laco thing is tobefofe. If something is rokudeg, then it is saretila. Fape is known to be ligoca. Anything that is nide is also nero. Anything that is gota is also nuged. Anything that is tecolib is also gota. All things that are toku are also nesitonur. All things that are toke are also zikocu. Dame is kolole. Question: based on the above, is Fape kavakoded?","9"
"Every gila thing is tutucozez. If something is mukagepo, then it is kogut. Anything that is lacoricur is also midop. If something is zulimano, then it is nogaz. Muri is known to be loburu. Anything that is bomot is also minozuna. If something is nutota, then it is ginunike. If something is kolole, then it is rupotogil. Anything that is mivicom is also lacoricur. Every redasalo thing is dozodolem. Bucofis is saretila. Sakanit is known to be kivepat. Anything that is tezod is also loda. Every zivibudi thing is toke. Anything that is toke is also mivicom. Cecikon is selakegu. If something is fukesot, then it is toku. Tumak is known to be bopobet. It is given that Kufide is rosapokus. Every loburu thing is fukesot. Cosa is bamodo. Zamim is known to be tekut. It is given that Zano is misufanov. Zeza is known to be kodilodo. Anything that is toku is also zivibudi. Question: is Muri midop?","7"
