"text","label"
"All things that are kiriko are also korer. All things that are kodilodo are also dato. Vudeta is rupotogil. If something is mukagepo, then it is capopi. If something is loburu, then it is cedozazo. Every bomot thing is reri. It is given that Cinisa is surifecuk. Anything that is mosur is also kiriko. Pimorip is known to be macotep. Anything that is sudav is also mosur. Every capopi thing is sudav. Every macotep thing is kodilodo. Gasa is minozuna. All things that are korer are also tupur. Every dato thing is mukagepo. Anything that is tupur is also zudimaf. Question: based on the above, is Pimorip zudimaf?","10"
"All things that are niko are also bubekan. Lacevep is pogim. Every bubekan thing is luzemekuz. If something is ginunike, then it is toberes. It is given that Vudeta is zivibudi. All things that are gukane are also nogaz. Every luzemekuz thing is sobamaki. Anything that is kogut is also niko. Anything that is misufanov is also kogut. Anything that is zivibudi is also segu. Every segu thing is laguzi. All things that are laguzi are also misufanov. If something is toku, then it is veka. Zano is known to be degik. If something is tanebomi, then it is dato. Question: is Vudeta sobamaki?","8"
"Every covid thing is tanebomi. Every pecek thing is misufanov. All things that are kidafig are also lovopufa. Zeza is known to be covid. If something is rupefatu, then it is toku. Vebo is momacav. Kugipug is known to be tobefofe. Semuzo is sugezoti. Every lacoricur thing is nuged. All things that are tanebomi are also lacoricur. Cinisa is known to be lebepameb. Question: is Zeza nuged?","3"
"Zamim is canaceg. It is given that Mipenet is zumivo. Tumak is known to be minozuna. Every zumivo thing is kavakoded. If something is madaga, then it is rokudeg. It is given that Bucofis is depipasu. All things that are lemul are also nesitonur. Question: is Mipenet kavakoded?","1"
"Semuzo is known to be mivicom. All things that are kivepat are also madaga. All things that are fiza are also misufanov. Anything that is siretuniv is also momacav. It is given that Cecikon is ligoca. It is given that Vugute is minozuna. Tunuc is known to be gerisol. Anything that is loda is also midop. All things that are mivicom are also fegigu. If something is fegigu, then it is siretuniv. Question: based on the above, is Semuzo momacav?","3"
"All things that are gaku are also depipasu. Tunuc is known to be mivicom. Anything that is degik is also konegaf. Anything that is cumeso is also renuzebi. It is given that Nomut is nero. It is given that Semuzo is lacoricur. Every mivicom thing is sudav. Question: is Tunuc sudav?","1"
"It is given that Lacevep is mukagepo. It is given that Sakanit is gevu. If something is mukagepo, then it is zikocu. It is given that Tumak is redasalo. Bucofis is known to be fiza. All things that are tutucozez are also nidekapa. If something is zobibapa, then it is rupefatu. If something is zikocu, then it is kabami. Every ruvid thing is sugezoti. All things that are rupefatu are also laco. Anything that is kabami is also zobibapa. Question: is Lacevep laco?","5"
"It is given that Pimat is ficava. Reboro is bomot. If something is kabami, then it is zaku. All things that are niko are also vopi. Every kaci thing is lemul. All things that are lemul are also rupefatu. Anything that is kebeviz is also kaci. Zamim is bikeze. If something is covid, then it is fapite. Anything that is segu is also kebeviz. Dame is segu. Question: is Dame rupefatu?","4"
"If something is kebeviz, then it is zivibudi. Every cetetoped thing is kaci. It is given that Sakanit is lovopufa. Tofu is lacoricur. Every nidekapa thing is cetetoped. Every bisar thing is rosapokus. Kugipug is known to be nidekapa. Question: is Kugipug kaci?","2"
"Dame is known to be fegigu. If something is kebeviz, then it is gebapal. Every gota thing is veka. All things that are zuridu are also ficava. Kafasa is niceluc. Anything that is dato is also laguzi. Every pecek thing is renuzebi. Biced is mosam. Tobinot is known to be tupur. Cecikon is known to be zuridu. Question: based on the above, is Cecikon ficava?","1"
"It is given that Pizu is bopobet. It is given that Mipenet is fafa. Every kabami thing is fusazor. Every fusazor thing is nide. If something is konegaf, then it is pavuro. Every rokudeg thing is vopi. Anything that is mosur is also lebepameb. If something is lebepameb, then it is kabami. It is given that Cecikon is nuki. Every capopi thing is konegaf. Anything that is kavakoded is also nece. Every nutota thing is mosur. Tumak is known to be rupotogil. Every nide thing is lovopufa. All things that are fafa are also capopi. If something is gupeloco, then it is saretila. Anything that is pavuro is also luzemekuz. Every luzemekuz thing is nutota. Nomut is tecolib. Question: based on the above, is Mipenet lovopufa?","11"
"If something is midop, then it is renuzebi. Gasa is known to be momacav. Bare is covid. Rilidu is known to be kolole. Anything that is segu is also lebepameb. If something is nide, then it is bifolo. Anything that is kolole is also zobibapa. If something is zobibapa, then it is fafa. Anything that is bisar is also misufanov. Every fafa thing is segu. Every loda thing is bisar. Anything that is lebepameb is also loda. Kafasa is known to be tupur. Question: is Rilidu misufanov?","7"
"Every tacafeb thing is depipasu. All things that are dicurifo are also badir. All things that are badir are also fegigu. Tobinot is fusazor. Anything that is mosur is also fiza. Gasa is known to be tacafeb. Every midop thing is kazufec. It is given that Pizu is redasalo. All things that are depipasu are also renuzebi. All things that are renuzebi are also dicurifo. Every fegigu thing is fukesot. Pimat is rupotogil. Question: is Gasa fukesot?","6"
"Anything that is gila is also pecek. If something is nenalulik, then it is gota. Cinisa is known to be kidafig. Every toke thing is laco. Anything that is kodilodo is also toku. It is given that Pimat is pavuro. It is given that Mipenet is ligoca. Every ligoca thing is loburu. Tunuc is known to be bimo. Question: based on the above, is Mipenet loburu?","1"
"If something is nutota, then it is tikuk. Anything that is misufanov is also zumivo. Vebo is known to be bifolo. Zamim is bolobozi. If something is covivi, then it is pogim. Anything that is zumivo is also covivi. It is given that Lakab is misufanov. If something is minozuna, then it is ginunike. If something is gevu, then it is bamodo. Anything that is renuzebi is also kogut. All things that are pogim are also pavuro. Question: based on the above, is Lakab pavuro?","4"
"Every mivebi thing is kebeviz. All things that are laco are also kavakoded. It is given that Mucili is mivebi. All things that are kebeviz are also nero. Vekup is bopobet. Anything that is nero is also laco. It is given that Fisafut is tecolib. If something is kazufec, then it is fukesot. If something is kavakoded, then it is ligoca. Anything that is bocadoguz is also lunim. Anything that is nide is also toku. Anything that is rosapokus is also mapanukob. If something is lacoricur, then it is sobamaki. If something is ligoca, then it is kazufec. Kafasa is kogut. Every fukesot thing is rosapokus. Question: is Mucili mapanukob?","9"
"If something is mosam, then it is bubekan. Every segu thing is toke. It is given that Sakanit is momacav. If something is pomisog, then it is bifolo. All things that are toke are also kazufec. It is given that Tofu is cetetoped. Anything that is kazufec is also capopi. Anything that is kolole is also nogaz. Vugute is lacoricur. If something is rekamabef, then it is bomot. Bare is zaku. Anything that is capopi is also minozuna. Kufide is known to be pomisog. If something is toberes, then it is rekamabef. If something is kubolalik, then it is toberes. Anything that is minozuna is also kubolalik. If something is lovopufa, then it is laguzi. If something is bifolo, then it is segu. Anything that is bomot is also mosam. Question: based on the above, is Kufide bubekan?","12"
"Sakanit is known to be fusazor. Anything that is mivicom is also zobibapa. Cosa is vuvecifeb. Anything that is bopobet is also rosapokus. Anything that is fafa is also canaceg. If something is bisar, then it is covid. It is given that Pizu is vuca. All things that are sudav are also bopobet. Every niceluc thing is rokudeg. All things that are canaceg are also mivicom. If something is vuvecifeb, then it is ginunike. Tofu is degik. Every ginunike thing is sudav. All things that are rosapokus are also fafa. Question: is Cosa zobibapa?","8"
"Anything that is bifolo is also citubagep. Anything that is pecek is also sudav. It is given that Sakanit is fegigu. Every laguzi thing is bifolo. Anything that is sudav is also kidafig. If something is tilafas, then it is bopobet. Gasa is known to be kodilodo. If something is citubagep, then it is rupotogil. Kugipug is tezod. If something is cetetoped, then it is toke. Anything that is bepege is also laguzi. If something is vecumepo, then it is pavuro. It is given that Vugute is cetetoped. If something is toke, then it is tilafas. Anything that is kabami is also fafa. Every vuvecifeb thing is kivepat. If something is bopobet, then it is gaku. If something is tutucozez, then it is siretuniv. All things that are kidafig are also bepege. If something is gaku, then it is pecek. Question: is Vugute rupotogil?","12"
"Every gevu thing is gota. Anything that is rupefatu is also fiza. It is given that Kugipug is nidekapa. Vugute is known to be bisar. All things that are fiza are also gevu. Every mivicom thing is bolobozi. It is given that Tobinot is gaku. Anything that is gota is also mivicom. Kufide is known to be nece. Anything that is vabafi is also vuca. Every dato thing is dozodolem. All things that are nidekapa are also rupefatu. Question: based on the above, is Kugipug bolobozi?","6"
"If something is tezod, then it is kivepat. All things that are selakegu are also tezod. Vugute is known to be loburu. All things that are kavakoded are also gevu. Anything that is nuged is also secovo. If something is secovo, then it is gila. Every gevu thing is nuged. Zamim is covid. If something is renuzebi, then it is nero. All things that are zumivo are also kavakoded. All things that are gila are also saretila. Anything that is lacoricur is also luzemekuz. Anything that is kivepat is also lemul. All things that are kogut are also zumivo. All things that are saretila are also selakegu. Bare is known to be kogut. Question: based on the above, is Bare lemul?","11"
"If something is kiriko, then it is renuzebi. It is given that Vudeta is zudimaf. All things that are gila are also mivebi. Pimorip is known to be zivibudi. All things that are nero are also gila. Every bocadoguz thing is dato. Anything that is misufanov is also momacav. If something is siretuniv, then it is gukane. Pizu is known to be bocadoguz. Every tilafas thing is laco. Every mivebi thing is tilafas. Cosa is sisedugem. All things that are momacav are also cumeso. Anything that is dato is also misufanov. All things that are midop are also loburu. All things that are cumeso are also nero. Question: is Pizu laco?","9"
"Every toke thing is degik. Every kidafig thing is kavakoded. Mucili is rupefatu. All things that are minozuna are also tevatur. All things that are pomisog are also sugezoti. Bucofis is known to be kolole. If something is selakegu, then it is rekamabef. If something is segu, then it is minozuna. Anything that is mukagepo is also redasalo. It is given that Sovabuk is loda. Anything that is tevatur is also pavuro. If something is fukesot, then it is vecumepo. Every rekamabef thing is surifecuk. If something is surifecuk, then it is rokudeg. Zano is dato. Anything that is kavakoded is also selakegu. Anything that is rokudeg is also segu. Anything that is dato is also kidafig. Question: based on the above, is Zano pavuro?","10"
"Cecikon is mosur. It is given that Cinisa is secovo. Every pavuro thing is nesitonur. Every secovo thing is gozipib. Bucofis is fafa. If something is citubagep, then it is sobamaki. Every gupeloco thing is dozodolem. Anything that is zulimano is also kebeviz. Semuzo is known to be nero. If something is rupotogil, then it is sisedugem. Anything that is gozipib is also citubagep. Question: based on the above, is Cinisa sobamaki?","3"
"If something is tecolib, then it is zivibudi. All things that are nide are also cumeso. It is given that Nomut is vabafi. If something is kazufec, then it is secovo. All things that are vuvecifeb are also cedozazo. Mucili is fegigu. Anything that is capopi is also ginunike. Anything that is cumeso is also vuvecifeb. Zano is tupur. Anything that is zivibudi is also nide. Bucofis is gukane. Bare is known to be tecolib. Question: based on the above, is Bare cedozazo?","5"
"Anything that is rupefatu is also tezod. All things that are mivebi are also tobefofe. Every tobefofe thing is tutucozez. Anything that is tezod is also bisar. Every fapite thing is rupotogil. Fape is lovopufa. All things that are tutucozez are also gozipib. Every tekut thing is tupur. If something is gozipib, then it is madaga. Every madaga thing is pecek. Anything that is bisar is also rosapokus. Anything that is rosapokus is also mivebi. Every vecumepo thing is fiza. Anything that is cedozazo is also rupefatu. Pimat is mapanukob. It is given that Biced is kidafig. Mucili is known to be citubagep. Vugute is cedozazo. Question: based on the above, is Vugute pecek?","10"
"Lakab is segu. Anything that is kolole is also nide. Every zivibudi thing is niko. Sakanit is laguzi. Zeza is known to be midop. All things that are nide are also sisedugem. Nomut is known to be mivebi. Anything that is segu is also kolole. If something is kavakoded, then it is niceluc. Question: based on the above, is Lakab sisedugem?","3"
"It is given that Sovabuk is mivebi. Anything that is lunim is also minozuna. Anything that is rupefatu is also tacafeb. All things that are nece are also bubekan. If something is minozuna, then it is bepege. Anything that is bepege is also gota. Anything that is vecumepo is also gukane. Anything that is gota is also nero. All things that are fusazor are also rupefatu. It is given that Vudeta is bocadoguz. All things that are nesitonur are also bopobet. Anything that is siretuniv is also cetetoped. Every tekut thing is vecumepo. Every kolole thing is lunim. All things that are bocadoguz are also kolole. If something is gukane, then it is fusazor. All things that are nero are also tekut. Zamim is tutucozez. Question: based on the above, is Vudeta tacafeb?","12"
"Anything that is minozuna is also kaci. Pizu is known to be gaku. All things that are zumivo are also kavakoded. Tobinot is kolole. Anything that is tecolib is also ruvid. Sovabuk is known to be lacoricur. If something is reri, then it is zumivo. Feroz is nenalulik. Every ruvid thing is reri. It is given that Pimorip is rupotogil. All things that are rupotogil are also tecolib. Anything that is kebeviz is also cumeso. If something is ficava, then it is fafa. Every niceluc thing is bisar. Question: based on the above, is Pimorip kavakoded?","5"
"Vugute is known to be gebapal. Every nero thing is bepege. Dame is known to be kebeviz. If something is kubolalik, then it is nidekapa. All things that are nidekapa are also renuzebi. All things that are ficava are also veka. Every renuzebi thing is canaceg. Every veka thing is kaci. Anything that is kaci is also pavuro. Kugipug is ficava. It is given that Mucili is zobibapa. All things that are kodilodo are also gila. Anything that is pavuro is also nero. It is given that Vekup is kogut. Every fafa thing is nuki. If something is bepege, then it is kubolalik. Question: is Kugipug canaceg?","9"
"Anything that is zulimano is also ginunike. It is given that Pimat is nero. Anything that is tanebomi is also mosur. It is given that Lakab is nuged. All things that are kavakoded are also kolole. Every bomot thing is tanebomi. Every curosepuk thing is kavakoded. Bare is loburu. Every kolole thing is toberes. Muri is covid. All things that are mosur are also curosepuk. Feroz is bomot. If something is midop, then it is misufanov. Question: is Feroz toberes?","6"
"Anything that is kidafig is also lebepameb. Anything that is loburu is also nutota. Cinisa is known to be nero. It is given that Sovabuk is konegaf. Kugipug is kidafig. Tofu is known to be curosepuk. Every gupeloco thing is minozuna. All things that are bepege are also tevatur. Feroz is kavakoded. All things that are lebepameb are also gupeloco. Question: is Kugipug minozuna?","3"
"Sovabuk is tutucozez. If something is covivi, then it is bamodo. Anything that is bamodo is also toberes. If something is nece, then it is zumivo. If something is mosur, then it is lemul. Dame is toku. Anything that is mivicom is also depipasu. It is given that Kugipug is covivi. Every niceluc thing is ginunike. It is given that Pimat is gupeloco. Anything that is toberes is also mosur. Bare is zobibapa. Question: based on the above, is Kugipug lemul?","4"
"It is given that Lacevep is niceluc. If something is kolole, then it is bubekan. Mipenet is tupur. Pimorip is ginunike. All things that are bamodo are also lunim. Cosa is known to be ficava. Every bimo thing is tilafas. If something is tilafas, then it is renuzebi. Every depipasu thing is nuged. Tunuc is kivepat. Anything that is zaku is also vabafi. If something is kivepat, then it is zumivo. Every zumivo thing is bimo. Question: is Tunuc renuzebi?","4"
"Anything that is sisedugem is also lacoricur. It is given that Dame is kazufec. Every vuvecifeb thing is zikocu. Every redasalo thing is mukagepo. Zamim is gupeloco. Sakanit is reri. Anything that is covid is also pavuro. Anything that is zikocu is also bamodo. All things that are lacoricur are also fiza. Anything that is reri is also sisedugem. All things that are fiza are also vuvecifeb. Tobinot is nece. Every tanebomi thing is bopobet. All things that are nutota are also lebepameb. Question: is Sakanit bamodo?","6"
"Pimat is known to be rupotogil. All things that are gozipib are also fapite. Every rupotogil thing is tilafas. It is given that Rilidu is kodilodo. If something is segu, then it is pomisog. Anything that is tilafas is also gozipib. Anything that is bubekan is also citubagep. Anything that is zaku is also ginunike. Bucofis is gevu. Sovabuk is madaga. Every redasalo thing is toke. Every selakegu thing is covid. All things that are fapite are also bocadoguz. Every bocadoguz thing is selakegu. Question: based on the above, is Pimat covid?","6"
"Anything that is kaci is also nidekapa. Every segu thing is misufanov. All things that are vuca are also bepege. Anything that is sisedugem is also badir. It is given that Kufide is capopi. If something is zikocu, then it is sisedugem. Mucili is cetetoped. Lakab is segu. All things that are reri are also kaci. Anything that is nidekapa is also zikocu. Semuzo is known to be secovo. All things that are niceluc are also reri. Every laguzi thing is bamodo. Feroz is bisar. Every misufanov thing is niceluc. Question: based on the above, is Lakab badir?","8"
"It is given that Gasa is gozipib. Every kavakoded thing is kidafig. If something is mosur, then it is covid. If something is tekut, then it is bopobet. Rilidu is segu. Anything that is kidafig is also sugezoti. Sakanit is known to be luzemekuz. Anything that is vabafi is also lacoricur. If something is segu, then it is kavakoded. If something is degik, then it is konegaf. Question: is Rilidu sugezoti?","3"
"It is given that Tobinot is ginunike. It is given that Cinisa is midop. Every siretuniv thing is lemul. If something is covid, then it is niceluc. Every fukesot thing is siretuniv. Anything that is cumeso is also sugezoti. Biced is known to be bubekan. If something is vuvecifeb, then it is gebapal. Every mosur thing is bifolo. Anything that is kavakoded is also bocadoguz. All things that are nero are also covid. Every midop thing is vuvecifeb. Zeza is known to be bisar. If something is gebapal, then it is nero. Dame is known to be zivibudi. If something is niceluc, then it is fukesot. Question: based on the above, is Cinisa lemul?","8"
"All things that are momacav are also bisar. If something is cedozazo, then it is mivicom. Nomut is rosapokus. Mipenet is mivebi. All things that are tobefofe are also kubolalik. If something is gukane, then it is momacav. If something is zivibudi, then it is fapite. Anything that is cumeso is also zivibudi. All things that are rosapokus are also tobefofe. Anything that is fapite is also ginunike. All things that are kodilodo are also gupeloco. It is given that Semuzo is pogim. Anything that is zobibapa is also secovo. It is given that Bucofis is fegigu. Every kubolalik thing is cumeso. All things that are ginunike are also gukane. It is given that Tobinot is macotep. Question: based on the above, is Nomut bisar?","9"
"Anything that is bomot is also gaku. Every kubolalik thing is nenalulik. All things that are gebapal are also nuki. Rilidu is korer. Muri is known to be minozuna. Every kidafig thing is kaci. Every lebepameb thing is kubolalik. If something is siretuniv, then it is kabami. It is given that Tofu is gebapal. If something is bepege, then it is lebepameb. If something is surifecuk, then it is nuged. If something is nuki, then it is bepege. Tumak is known to be laco. Question: based on the above, is Tofu nenalulik?","5"
"Gasa is known to be saretila. Anything that is nece is also zikocu. If something is zivibudi, then it is lovopufa. Sovabuk is known to be zivibudi. Anything that is gebapal is also selakegu. If something is bopobet, then it is bimo. Tofu is vuca. Anything that is lovopufa is also nece. Anything that is pomisog is also vopi. Question: based on the above, is Sovabuk zikocu?","3"
"All things that are kebeviz are also misufanov. All things that are kodilodo are also pecek. Every rosapokus thing is kebeviz. Anything that is zaku is also rupotogil. If something is fiza, then it is toke. Anything that is misufanov is also veka. All things that are rupotogil are also kodilodo. It is given that Fape is dozodolem. Anything that is pecek is also toberes. Kugipug is bolobozi. All things that are mosur are also rosapokus. If something is toke, then it is zaku. It is given that Cinisa is tilafas. Mucili is known to be fiza. It is given that Kafasa is ligoca. All things that are momacav are also bomot. Every fapite thing is depipasu. Every loda thing is kivepat. Anything that is toberes is also mosur. Question: based on the above, is Mucili veka?","11"
"Anything that is rupotogil is also rekamabef. All things that are sobamaki are also fafa. Anything that is lacoricur is also fapite. Every saretila thing is midop. Anything that is fafa is also dato. Anything that is kubolalik is also renuzebi. Anything that is rekamabef is also bisar. All things that are lunim are also nece. Zano is cedozazo. Every gota thing is zudimaf. Every fapite thing is kubolalik. All things that are renuzebi are also rupotogil. Anything that is nece is also tutucozez. It is given that Biced is lunim. It is given that Bucofis is cumeso. Every gupeloco thing is fiza. If something is tutucozez, then it is lacoricur. Anything that is bisar is also sobamaki. Pimorip is known to be mosam. Question: is Biced dato?","12"
"Anything that is vabafi is also gila. Pizu is vabafi. If something is zulimano, then it is renuzebi. All things that are niko are also kodilodo. Anything that is gila is also curosepuk. Anything that is curosepuk is also fapite. Sakanit is known to be capopi. If something is kodilodo, then it is bamodo. Every bamodo thing is covid. If something is fapite, then it is zulimano. If something is renuzebi, then it is tikuk. It is given that Tobinot is pomisog. All things that are covid are also madaga. Gasa is known to be fusazor. If something is toku, then it is lemul. Anything that is pavuro is also bolobozi. If something is pecek, then it is niko. All things that are tikuk are also pecek. Question: based on the above, is Pizu madaga?","12"
"Bovulac is known to be zudimaf. If something is bolobozi, then it is toke. Lacevep is known to be gila. Every zaku thing is pogim. It is given that Cinisa is dozodolem. Pizu is known to be zaku. Every pogim thing is fusazor. Every momacav thing is lemul. Question: based on the above, is Pizu fusazor?","2"
"Muri is tezod. It is given that Fisafut is mivebi. Lakab is curosepuk. Anything that is kaci is also tutucozez. Anything that is bepege is also korer. Sovabuk is known to be kidafig. Kugipug is known to be zikocu. Every zikocu thing is rekamabef. Question: is Kugipug rekamabef?","1"
"All things that are fafa are also nidekapa. Anything that is gebapal is also mivicom. Anything that is curosepuk is also bepege. If something is ginunike, then it is gaku. Lacevep is known to be fusazor. All things that are nidekapa are also kidafig. If something is kabami, then it is sobamaki. All things that are mosur are also mapanukob. Tunuc is mosur. It is given that Rilidu is sisedugem. If something is bimo, then it is gebapal. All things that are mapanukob are also fafa. If something is mivicom, then it is korer. All things that are kidafig are also bimo. Nomut is known to be degik. Question: is Tunuc korer?","8"
"Anything that is surifecuk is also misufanov. If something is covivi, then it is gozipib. Anything that is toku is also rupefatu. It is given that Vugute is fafa. Tumak is known to be surifecuk. All things that are misufanov are also mosur. Pizu is known to be nide. Zeza is zumivo. Vekup is rekamabef. All things that are macotep are also ginunike. All things that are madaga are also bopobet. Question: based on the above, is Tumak mosur?","2"
"Tobinot is known to be capopi. Every bifolo thing is zivibudi. Every laco thing is selakegu. It is given that Cecikon is bifolo. Anything that is mosam is also bamodo. If something is sisedugem, then it is dozodolem. Anything that is dozodolem is also tilafas. All things that are bocadoguz are also sisedugem. If something is tilafas, then it is mosam. If something is loburu, then it is bocadoguz. It is given that Mucili is ficava. All things that are bepege are also toku. Anything that is zivibudi is also rosapokus. Every misufanov thing is dicurifo. If something is konegaf, then it is mosur. Biced is madaga. Every rosapokus thing is pecek. Anything that is bamodo is also vecumepo. Anything that is pecek is also loburu. Question: is Cecikon vecumepo?","11"
